LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
20,5,4,0,5,0,10,56,10,56,1,0.0,1.0,2,0.01,54.79,1,0,1,1,0,146.08,0,3,0,1,146.08,0.0,0.0,0.0,0,1,1,36.53,0,1,0,0.0,0,0,1,0,0,0,0,0,13,1,False
30,5,4,0,4,0,21,115,10,56,1,0.0,1.0,2,0.01,41.48,1,0,1,1,0,102.9,11,3,0,1,147.03,0.0,0.0,0.0,0,1,1,27.65,0,0,0,0.0,0,0,1,0,0,1,0,2,11,1,False
29,5,4,0,4,0,20,111,10,56,1,0.0,1.0,2,0.01,60.19,1,0,1,1,1,97.28,10,3,1,1,145.76,0.0,0.5,0.0,0,1,1,42.09,0,0,0,0.0,0,1,1,0,0,1,0,2,15,1,False
16,4,3,0,2,0,10,56,10,56,1,0.0,1.0,2,0.01,41.48,1,0,0,1,0,147.03,0,3,0,1,147.03,0.0,0.0,0.0,0,1,1,27.65,0,0,0,0.0,0,0,1,0,0,1,0,0,11,1,False
28,9,8,0,9,2,10,57,10,55,4,2.0,1.0,7,0.05,475.66,6,2,0,4,0,154.66,2,8,0,1,154.66,0.0,0.0,0.0,0,4,1,140.78,0,2,0,0.0,0,0,4,0,0,2,0,2,44,1,False
27,9,8,0,8,2,10,57,10,55,4,2.0,1.0,7,0.05,475.66,6,2,0,4,0,154.66,2,8,0,1,154.66,0.0,0.0,0.0,0,4,1,140.78,0,2,0,0.0,0,0,4,0,0,2,0,2,44,1,False
28,9,8,0,9,2,10,57,10,55,4,2.0,1.0,7,0.05,475.66,6,2,0,4,0,154.66,2,8,0,1,154.66,0.0,0.0,0.0,0,4,1,140.78,0,2,0,0.0,0,0,4,0,0,2,0,2,44,1,False
47,24,23,0,13,15,10,70,10,55,6,15.0,1.0,22,0.28,4396.12,21,15,0,6,0,170.53,15,23,0,1,130.64,0.0,0.0,0.0,0,6,1,838.82,0,2,0,0.0,0,0,6,0,0,4,0,15,175,1,False
81,37,36,0,34,5,10,60,10,55,29,5.0,1.0,35,0.17,987.59,34,5,0,29,0,158.93,5,36,0,1,158.93,0.0,0.0,0.0,0,29,1,516.55,0,3,0,0.0,0,0,29,0,0,26,0,5,187,1,True
24,7,6,0,7,0,10,55,10,55,4,0.0,1.0,5,0.02,83.21,4,0,0,4,0,160.62,0,6,0,1,160.62,0.0,0.0,0.0,0,4,1,65.11,0,2,0,0.0,0,0,4,0,0,2,0,0,27,1,False
29,9,8,0,10,0,10,55,10,55,5,0.0,1.0,6,0.02,92.43,5,0,1,5,0,161.02,0,7,0,1,161.02,0.0,0.0,0.0,0,5,1,69.97,0,1,0,0.0,0,0,5,0,0,4,0,0,30,1,False
35,12,11,0,13,0,10,55,10,55,9,0.0,1.0,10,0.03,87.0,9,0,0,9,0,163.24,0,11,0,1,163.24,0.0,0.0,0.0,0,9,1,82.0,0,0,0,0.0,0,0,9,0,0,9,0,0,41,1,False
32,11,10,0,11,0,10,55,10,55,5,0.0,1.0,6,0.03,99.94,5,0,3,5,0,160.76,0,7,0,1,160.76,0.0,0.5,0.0,0,5,1,77.48,0,0,0,0.0,0,1,5,0,0,5,0,0,32,1,False
21,5,4,0,6,0,10,55,10,55,2,0.0,1.0,3,0.01,59.7,2,0,0,2,0,159.39,0,4,0,1,159.39,0.0,0.0,0.0,0,2,1,41.6,0,1,0,0.0,0,0,2,0,0,1,0,0,17,1,False
22,6,5,0,6,1,10,56,10,55,2,1.0,1.0,4,0.03,245.54,3,1,0,2,0,143.32,1,5,0,1,143.32,0.0,0.0,0.0,0,2,1,79.02,0,1,0,0.0,0,0,2,0,0,1,0,1,25,1,False
25,9,8,0,6,2,10,57,10,55,4,2.0,1.0,7,0.05,475.66,6,2,0,4,0,154.66,2,8,0,1,154.66,0.0,0.0,0.0,0,4,1,140.78,0,2,0,0.0,0,0,4,0,0,2,0,2,44,1,False
58,10,9,0,3,6,45,260,10,56,1,6.0,1.0,8,0.07,772.89,7,6,0,1,0,85.59,41,9,0,1,114.57,0.0,0.0,0.0,0,1,1,200.48,0,1,0,0.0,0,0,1,0,0,0,0,14,48,1,False
72,13,13,0,12,3,47,221,10,56,4,6.0,1.0,11,0.11,1492.32,10,6,0,4,0,91.04,40,12,0,1,139.52,0.0,0.0,0.0,0,4,1,334.36,0,1,0,0.0,0,0,4,0,0,3,0,14,82,1,False
56,9,8,0,7,2,40,265,10,56,4,2.0,1.0,7,0.04,402.08,6,2,0,4,0,107.13,32,8,0,1,155.23,0.0,0.0,0.0,0,4,1,127.85,0,2,0,0.0,0,0,4,0,0,2,0,9,42,1,False
125,26,25,0,4,2,95,613,10,56,15,5.0,1.0,21,0.13,1004.17,20,5,3,15,0,138.75,87,22,0,1,156.62,0.0,0.0,0.0,0,15,1,400.09,0,4,0,0.0,0,0,15,0,0,11,0,14,127,1,False
57,11,10,0,9,1,37,183,10,56,3,4.0,1.0,8,0.08,1151.26,7,4,0,3,0,89.42,28,10,0,1,139.42,0.0,0.0,0.0,0,3,1,250.32,0,1,0,0.0,0,0,3,0,0,2,0,9,62,1,False
27,6,5,0,2,0,19,101,10,56,3,0.0,1.0,4,0.02,89.91,3,0,0,3,0,179.99,9,5,0,1,159.37,0.0,0.0,0.0,0,3,1,54.77,0,0,0,0.0,0,0,3,0,0,3,0,2,22,1,False
31,6,5,0,2,0,23,122,10,56,2,0.0,1.0,3,0.02,82.83,2,0,1,2,0,126.04,13,4,0,1,158.27,0.0,0.0,0.0,0,2,1,47.22,0,0,0,0.0,0,0,2,0,0,2,0,3,18,1,False
64,13,12,0,2,1,49,258,10,56,3,6.0,1.0,10,0.12,2121.54,9,6,0,3,0,101.38,40,12,0,1,130.76,0.0,0.0,0.0,0,3,1,364.21,0,0,0,0.0,0,0,3,0,0,3,0,11,83,1,False
56,9,8,0,7,0,40,227,10,56,5,0.0,1.0,6,0.02,68.92,5,0,1,5,0,129.81,30,7,0,1,162.03,0.0,0.0,0.0,0,5,1,59.12,0,2,0,0.0,0,0,5,0,0,3,0,5,27,1,False
41,5,4,0,2,0,34,201,10,56,2,0.0,1.0,3,0.02,96.32,2,0,0,2,0,120.19,24,4,0,1,157.75,0.0,0.0,0.0,0,2,1,58.82,0,1,0,0.0,0,0,2,0,0,1,0,3,21,1,False
22,3,2,0,2,0,17,105,10,56,0,0.0,0.0,1,0.01,31.02,0,0,0,0,0,171.0,7,2,0,1,171.0,0.0,0.0,0.0,0,0,0,15.51,0,0,0,0.0,0,0,0,0,0,0,0,1,6,1,False
33,9,8,0,7,1,17,84,10,56,4,1.0,1.0,6,0.03,194.92,5,1,1,4,0,197.59,8,7,0,1,157.71,0.0,0.0,0.0,0,4,1,92.97,0,1,0,0.0,0,0,4,0,0,3,0,3,33,1,False
51,12,11,0,3,2,36,184,10,56,5,2.0,1.0,8,0.05,525.75,7,2,2,5,1,137.21,28,9,1,1,155.08,0.0,0.0,0.0,0,5,1,158.34,0,3,0,0.0,0,0,5,0,0,2,0,9,50,1,False
39,7,6,0,2,0,30,147,10,56,4,0.0,1.0,5,0.02,93.72,4,0,0,4,0,142.34,20,6,0,1,160.21,0.0,0.0,0.0,0,4,1,62.48,0,2,0,0.0,0,0,4,0,0,2,0,5,26,1,False
40,5,4,0,2,0,33,193,10,56,2,0.0,1.0,3,0.01,46.83,2,0,0,2,0,116.09,23,4,0,1,160.22,0.0,0.0,0.0,0,2,1,31.22,0,0,0,0.0,0,0,2,0,0,2,0,3,14,1,False
47,7,6,0,2,0,38,209,10,56,4,0.0,1.0,5,0.03,124.44,4,0,0,4,0,116.95,28,6,0,1,159.24,0.0,0.0,0.0,0,4,1,77.79,0,1,0,0.0,0,0,4,0,0,3,0,5,30,1,False
31,5,4,0,2,0,24,134,10,56,1,0.0,1.0,2,0.01,52.92,1,0,1,1,0,126.06,14,3,0,1,146.2,0.0,0.0,0.0,0,1,1,30.46,0,0,0,0.0,0,0,1,0,0,1,0,2,12,1,False
35,6,5,0,3,0,26,140,10,56,3,0.0,1.0,4,0.02,76.31,3,0,0,3,0,142.06,16,5,0,1,159.93,0.0,0.0,0.0,0,3,1,50.87,0,1,0,0.0,0,0,3,0,0,2,0,3,21,1,False
65,28,25,0,24,4,13,73,10,56,18,4.0,1.0,23,0.16,1062.4,22,4,1,18,0,157.05,7,26,0,1,157.05,0.0,0.0,0.0,0,18,1,468.72,0,3,0,0.0,0,0,18,0,0,15,0,5,152,1,True
23,10,9,0,3,2,10,58,10,56,4,2.0,1.0,7,0.04,329.06,6,2,1,4,0,155.92,2,8,0,1,155.92,0.0,0.0,0.0,0,4,1,134.31,0,2,0,0.0,0,0,4,0,0,2,0,2,43,1,False
24,8,7,0,6,1,10,57,10,56,3,1.0,1.0,5,0.03,186.92,4,1,1,3,0,156.87,1,6,0,1,156.87,0.0,0.0,0.0,0,3,1,84.97,0,1,0,0.0,0,0,3,0,0,2,0,1,29,1,False
23,10,9,0,3,2,10,58,10,56,4,2.0,1.0,7,0.04,329.06,6,2,1,4,0,155.92,2,8,0,1,155.92,0.0,0.0,0.0,0,4,1,134.31,0,1,0,0.0,0,0,4,0,0,3,0,2,43,1,False
26,10,9,0,6,2,10,58,10,56,4,2.0,1.0,7,0.04,329.06,6,2,1,4,0,155.92,2,8,0,1,155.92,0.0,0.0,0.0,0,4,1,134.31,0,2,0,0.0,0,0,4,0,0,2,0,2,43,1,False
44,31,30,0,3,7,10,63,10,56,18,7.0,1.0,26,0.18,1364.52,25,7,3,18,0,156.2,7,27,0,1,156.2,0.0,0.0,0.0,0,18,1,529.92,0,6,0,0.0,0,0,18,0,0,12,0,7,161,1,False
53,9,8,0,2,0,42,186,10,56,5,0.0,1.0,6,0.03,129.02,5,0,1,5,0,127.66,32,7,0,1,159.88,0.0,0.0,0.0,0,5,1,82.13,0,1,0,0.0,0,0,5,0,0,4,0,6,33,1,False
55,9,8,0,2,0,44,184,10,56,6,0.0,1.0,7,0.02,78.02,6,0,0,6,0,144.35,34,8,0,1,162.23,0.0,0.0,0.0,0,6,1,73.02,0,0,0,0.0,0,0,6,0,0,6,0,7,33,1,False
73,14,13,0,11,1,48,202,10,56,7,1.0,1.0,9,0.04,269.35,8,1,3,7,1,140.64,39,10,1,1,158.52,0.0,0.5,0.0,0,7,1,134.73,0,2,0,0.0,0,1,7,0,0,5,0,9,49,1,False
89,3,2,0,5,0,81,287,10,55,0,0.0,0.0,1,0.0,12.0,0,0,0,0,0,171.0,71,2,0,1,171.0,0.0,0.0,0.0,0,0,0,8.0,0,0,0,0.0,0,0,0,0,0,0,0,1,4,1,True
198,158,114,33,26,4,14,71,10,55,13,0.29,3.31,103,1.42,42525.2,15,2,6,14,0,111.52,8,151,0,1,111.52,0.0,0.0,0.23,9,33,7,4252.0,0,1,0,0.0,1,0,43,0,1,12,1,6,851,1,True
493,412,292,91,49,21,32,233,10,55,30,0.0,3.47,234,3.43,141770.0,41,11,42,30,0,160.25,41,361,0,1,110.25,0.0,0.0,0.09,12,358,11,10276.2,0,18,0,0.0,0,0,104,0,0,12,0,41,1985,1,True
258,219,147,61,29,8,10,64,10,56,21,0.06,2.95,153,2.05,98970.9,31,10,7,21,1,110.3,8,211,1,1,110.3,0.0,0.5,0.15,5,144,12,6152.12,0,3,0,0.0,0,1,62,0,0,18,0,8,1178,1,False
50,31,24,5,9,0,10,56,10,56,6,0.16,1.5,22,0.2,4010.75,11,5,1,6,0,130.86,0,29,0,1,130.86,0.0,0.0,0.33,0,26,2,601.78,0,1,0,0.0,0,0,9,0,0,5,1,0,154,1,False
101,71,54,17,20,11,10,70,10,56,5,0.08,3.8,48,0.69,36167.2,8,3,4,5,0,144.59,11,66,0,1,104.71,0.0,0.0,0.4,1,0,7,2062.36,0,2,0,0.0,0,0,19,0,0,3,0,11,400,1,False
157,131,90,26,16,2,10,57,10,55,8,0.24,3.75,81,1.29,56458.8,11,3,15,11,0,103.09,2,112,0,1,103.09,0.0,0.0,0.12,3,26,8,3865.5,0,5,0,0.0,3,0,30,0,3,3,0,2,740,1,False
447,363,228,87,49,14,35,168,10,56,36,0.01,2.42,221,2.72,93924.8,61,25,12,37,1,164.87,39,350,1,1,114.87,0.0,0.5,0.03,9,554,14,8167.29,2,4,0,0.0,1,1,87,0,1,32,1,26,1680,1,True
59,39,37,0,9,1,11,63,9,53,0,0.0,0.0,35,0.38,9354.47,32,32,1,0,0,171.0,3,37,0,1,171.0,0.0,0.5,0.0,0,0,0,1140.4,0,0,0,0.0,0,1,0,0,0,0,0,3,212,1,True
112,92,73,8,10,5,10,61,10,56,3,0.0,6.0,51,1.05,53721.5,3,0,13,3,0,141.2,5,78,0,1,91.2,0.0,0.0,0.0,1,3,13,3135.95,0,1,0,0.0,0,0,18,0,0,2,0,5,516,1,True
705,628,488,117,67,66,10,133,10,55,39,0.0,3.82,471,7.57,332693.0,51,12,46,41,0,149.48,66,573,0,1,99.48,0.0,0.5,0.09,21,453,12,22698.4,5,19,0,0.0,2,1,149,0,2,20,0,66,4043,1,True
173,133,99,29,14,4,26,116,10,56,10,1.0,3.8,93,1.5,81423.7,11,1,9,10,0,144.19,20,123,0,1,104.3,0.0,0.0,0.1,6,18,15,4506.9,0,2,0,0.0,0,0,38,0,0,8,0,6,883,1,True
1726,1162,854,259,244,154,320,1444,10,56,0,0.0,0.0,74,1.47,46620.8,67,67,5,0,2,171.0,47,74,2,1,171.0,0.0,0.0,0.0,0,0,0,4409.67,0,0,0,0.0,0,0,0,0,0,0,1,40,603,1,False
158,130,95,15,16,6,12,69,10,56,16,0.03,1.69,99,1.09,27114.7,18,2,7,17,0,116.42,8,122,0,1,116.42,0.0,0.5,0.53,2,0,5,3266.56,6,0,0,0.0,1,1,27,0,1,16,1,8,719,2,True
144,118,94,15,16,0,10,56,10,56,15,0.71,1.6,67,0.61,12841.4,16,1,21,15,0,125.34,0,96,0,1,125.34,0.0,0.5,0.33,4,40,7,1828.26,3,9,0,0.0,0,1,24,0,0,6,2,0,424,2,True
262,215,164,36,28,1,19,72,10,56,32,0.17,1.56,137,1.31,35419.4,36,4,28,32,0,124.47,10,186,0,1,124.47,0.0,0.5,0.09,8,276,7,3922.56,5,19,0,0.0,0,1,50,0,0,13,2,4,871,2,False
31,13,10,1,4,1,14,64,10,56,2,0.5,1.0,8,0.07,1003.79,4,2,1,2,0,167.16,5,11,0,1,127.28,0.0,0.5,0.75,0,2,1,220.76,0,1,0,0.0,0,1,2,0,0,1,0,2,56,1,False
96,69,50,10,16,4,11,64,10,56,16,0.03,1.69,99,1.09,27114.7,18,2,7,17,1,116.42,8,122,1,1,116.42,1.0,0.33,0.53,2,0,5,3266.56,6,0,0,0.0,1,1,27,1,1,16,1,8,719,2,True
35,17,12,3,8,0,10,56,10,56,3,1.0,1.0,10,0.07,931.94,4,1,1,3,0,133.58,0,15,0,1,133.58,0.0,0.5,0.0,0,3,1,207.04,1,0,0,0.0,0,1,3,0,0,3,1,0,57,1,True
31,14,10,2,7,0,10,56,10,56,2,1.0,1.0,8,0.06,871.94,3,1,1,2,0,127.76,0,12,0,1,127.76,0.0,0.5,0.0,0,2,1,183.04,1,0,0,0.0,0,1,2,0,0,2,1,0,49,1,True
98,69,51,13,19,5,10,62,10,56,12,0.41,1.58,40,0.4,9137.38,14,2,9,12,0,130.4,5,59,0,1,130.4,0.0,0.5,0.12,5,38,4,1206.86,2,5,0,0.0,0,1,19,0,0,7,0,5,287,2,False
191,154,117,27,24,22,13,92,10,56,12,0.11,3.0,119,1.42,62817.6,16,4,6,12,0,145.75,25,147,0,1,105.87,0.0,0.5,0.35,6,0,14,4264.16,14,2,0,0.0,0,1,36,0,0,10,1,25,811,1,True
40,24,18,2,6,0,10,56,10,56,4,0.67,1.5,15,0.14,2879.42,5,1,2,4,0,130.61,0,21,0,1,130.61,0.0,0.5,0.5,1,6,3,414.85,3,1,0,0.0,0,1,6,0,0,3,1,0,101,2,False
55,40,28,9,5,0,10,56,10,56,7,0.08,1.57,24,0.21,3439.06,9,2,3,7,1,131.9,0,36,1,1,131.9,0.0,0.5,0.43,0,3,3,615.6,1,1,0,0.0,0,1,11,0,0,6,2,0,159,1,False
135,104,77,16,18,15,13,82,10,56,9,0.08,2.56,76,0.9,46109.8,12,3,6,9,0,147.77,18,97,0,1,107.89,0.0,0.5,0.26,2,7,13,2699.53,12,1,0,0.0,0,1,23,0,0,8,1,18,520,1,True
107,81,57,19,16,1,10,58,10,56,10,0.07,2.0,49,0.51,11296.3,13,3,7,10,1,124.34,1,72,1,1,124.34,0.0,0.5,0.27,1,22,6,1518.13,8,3,0,0.0,0,1,20,0,0,7,1,1,350,1,True
380,330,253,55,35,21,15,113,10,56,35,0.03,2.29,265,3.16,105651.0,43,8,10,37,0,111.88,26,319,0,1,111.88,0.0,0.5,0.15,11,563,11,9486.88,9,6,0,0.0,2,1,80,0,2,29,1,24,1945,2,True
260,222,165,46,28,5,10,62,10,56,18,0.0,2.83,188,2.24,80692.2,24,6,6,19,1,104.7,5,214,1,1,104.7,0.0,0.5,0.17,4,58,8,6712.82,13,2,0,0.0,1,1,51,0,1,16,1,5,1293,1,True
137,111,82,29,13,10,13,79,10,56,10,0.15,2.8,80,0.95,31962.4,13,3,7,10,0,159.48,13,103,0,1,109.48,0.0,0.5,0.2,2,10,8,2853.37,10,3,0,0.0,0,1,28,0,0,7,1,13,576,1,True
94,68,46,18,14,10,12,78,10,56,8,0.36,2.25,41,0.53,13011.5,10,2,4,8,0,169.45,12,63,0,1,119.45,0.0,0.5,0.19,2,14,5,1596.15,9,2,0,0.0,0,1,18,0,0,6,1,12,358,1,True
146,97,69,15,24,9,25,93,10,55,11,0.13,2.09,60,0.79,26055.6,18,7,11,12,0,158.07,24,85,0,1,118.18,0.0,0.5,0.26,0,41,6,2367.41,0,2,0,0.0,1,1,23,0,1,9,0,14,476,1,False
208,177,129,35,19,16,12,84,10,56,17,0.06,2.35,118,1.63,56046.4,22,5,13,17,0,164.07,18,163,0,1,114.07,0.0,0.5,0.26,6,102,6,4899.58,6,1,0,0.0,0,1,40,0,0,16,2,18,977,1,True
204,165,115,32,23,15,16,83,10,56,18,0.06,2.28,118,1.35,50631.1,22,4,7,18,0,164.62,21,157,0,1,114.62,0.0,0.5,0.19,6,82,7,4063.29,5,4,0,0.0,0,1,41,0,0,14,1,17,809,1,True
216,185,116,41,21,2,10,59,10,56,4,0.67,1.5,15,0.14,2879.42,5,1,2,4,1,130.61,0,21,0,2,130.61,0.0,0.67,0.5,1,6,3,414.85,3,1,1,0.0,0,2,6,0,0,3,1,0,101,2,False
111,85,61,18,16,1,10,57,10,56,12,0.18,1.75,61,0.64,17777.1,13,1,5,13,1,119.83,1,79,1,1,119.83,0.0,0.5,0.83,1,0,7,1908.81,5,0,0,0.0,1,1,21,0,1,12,1,1,427,2,True
50,35,25,8,5,1,10,57,10,56,7,0.25,1.57,21,0.18,3169.89,9,2,3,7,0,132.18,1,31,0,1,132.18,0.0,0.5,0.71,0,0,3,543.08,0,2,0,0.0,0,1,11,0,0,5,0,1,142,1,False
166,128,93,21,22,5,16,72,10,56,20,0.03,1.6,80,0.7,13919.8,25,5,7,20,0,126.05,11,120,0,1,126.05,0.0,0.5,0.17,4,150,5,2095.14,6,4,0,0.0,0,1,32,0,0,16,2,7,497,1,True
41,23,17,3,8,0,10,56,10,56,4,1.0,1.0,12,0.08,1104.89,5,1,4,4,0,133.98,0,18,0,1,133.98,0.0,0.5,0.0,0,4,1,248.14,1,2,0,0.0,0,1,4,0,0,2,1,0,70,1,True
37,20,15,2,7,0,10,56,10,56,3,1.0,1.0,10,0.07,1044.89,4,1,4,3,0,133.19,0,15,0,1,133.19,0.0,0.5,0.0,0,3,1,224.14,1,2,0,0.0,0,1,3,0,0,1,1,0,62,1,True
173,135,102,20,28,4,10,61,10,56,19,0.04,1.74,79,0.7,14210.2,23,4,16,19,0,125.78,4,118,0,1,125.78,0.0,0.5,0.21,4,147,5,2098.13,6,7,0,0.0,0,1,33,0,0,12,1,4,490,2,True
68,50,35,13,8,0,10,56,10,56,8,0.06,1.75,33,0.29,6072.79,15,7,1,8,0,125.73,0,48,0,1,125.73,0.0,0.0,0.2,1,22,5,874.35,0,1,0,0.0,0,0,14,0,0,7,0,0,214,1,False
532,437,319,89,58,1,37,189,10,56,39,0.01,3.0,321,4.35,268815.0,47,8,27,39,0,106.83,28,405,0,1,106.83,0.0,0.0,0.12,12,577,20,13038.9,0,15,0,0.0,0,0,117,0,0,24,1,8,2477,1,True
169,120,87,29,15,10,34,166,10,56,7,0.0,4.86,85,1.34,64204.2,7,0,6,7,0,99.41,34,113,0,1,99.18,0.0,0.0,0.0,5,7,6,4029.64,0,7,0,0.0,0,0,34,0,0,0,0,14,749,1,False
111,67,47,14,16,9,28,96,10,55,9,0.04,2.22,46,0.56,14615.4,12,3,3,9,0,140.08,27,63,0,1,119.46,0.0,0.5,0.37,2,0,7,1692.91,2,2,0,0.0,0,1,20,0,0,7,1,15,363,1,False
83,60,43,12,13,7,10,70,10,55,8,0.0,2.12,43,0.51,12166.0,11,3,2,8,0,119.7,7,57,0,1,119.7,0.0,0.5,0.33,0,0,5,1522.94,2,3,0,0.0,0,1,17,0,0,5,1,7,335,1,False
92,46,32,7,18,6,28,96,10,55,7,0.06,1.71,28,0.32,6083.93,10,3,3,7,0,145.89,24,42,0,1,125.27,0.0,0.5,0.38,0,0,3,955.94,2,2,0,0.0,0,1,12,0,0,5,1,12,222,1,False
183,147,112,19,26,40,10,105,10,55,18,0.0,2.11,113,1.65,48661.9,22,4,4,19,0,154.66,40,142,0,1,114.78,0.0,0.5,0.25,9,50,8,4945.28,2,2,0,0.0,1,1,38,0,1,16,1,40,1006,1,False
374,263,195,47,53,34,58,180,10,55,34,0.05,2.15,198,2.46,89642.1,47,13,5,35,0,157.7,82,257,0,1,117.81,0.0,0.5,0.13,2,706,13,7384.19,4,3,0,0.0,1,1,73,0,1,31,1,50,1446,1,True
57,34,25,3,13,3,10,60,10,55,7,0.06,1.14,21,0.18,2524.52,10,3,3,7,0,133.04,3,30,0,1,133.04,0.0,0.5,0.38,0,0,2,550.11,0,2,0,0.0,0,1,8,0,0,5,1,3,141,1,False
144,79,54,10,22,0,43,112,10,55,13,0.25,1.46,43,0.38,7155.39,16,3,7,13,1,171.42,33,71,1,1,131.53,1.0,0.33,0.1,2,45,4,1151.3,3,1,0,0.0,0,1,19,1,0,12,1,11,271,1,False
73,35,24,9,16,0,22,75,10,55,10,0.0,1.0,22,0.13,1195.3,11,1,1,10,0,193.41,12,33,0,1,143.41,0.0,0.0,1.0,0,0,1,397.11,0,0,0,0.0,0,0,10,0,0,10,1,4,120,1,False
98,60,38,7,19,0,19,70,10,55,11,0.3,1.18,30,0.26,3760.62,13,2,7,11,0,139.78,9,52,0,1,139.78,0.0,0.5,0.23,3,16,2,772.57,0,3,0,0.0,0,1,13,0,0,8,1,3,203,2,False
58,24,17,2,12,2,22,79,10,55,5,0.12,1.2,13,0.13,1662.48,7,2,3,5,0,179.76,14,20,0,1,139.87,0.0,0.5,0.4,0,0,2,395.58,0,1,0,0.0,0,1,6,0,0,4,1,6,103,1,False
51,30,21,4,11,1,10,58,10,55,5,0.12,1.6,17,0.19,3029.06,7,2,3,5,0,131.18,1,26,0,1,131.18,0.0,0.5,0.4,0,0,2,570.82,2,1,0,0.0,0,1,8,0,0,4,1,1,138,1,False
70,47,34,7,13,6,10,63,10,55,7,0.06,1.71,30,0.31,6154.83,10,3,3,7,0,125.23,6,43,0,1,125.23,0.0,0.5,0.38,0,0,3,930.57,2,2,0,0.0,0,1,12,0,0,5,1,6,219,1,False
149,86,66,9,23,4,40,109,10,55,12,0.05,1.67,56,0.49,9207.21,16,4,5,12,0,165.59,34,80,0,1,125.71,0.0,0.5,0.21,4,34,4,1472.44,4,2,0,0.0,0,1,20,0,0,10,1,14,344,1,True
402,316,221,81,57,17,29,115,10,56,20,0.19,4.35,216,3.82,214251.0,23,3,26,20,0,151.63,36,289,0,1,101.63,0.0,0.5,0.15,11,82,17,11448.3,2,6,0,0.0,0,1,87,0,0,14,1,26,2030,1,True
44,20,14,1,5,0,19,71,10,56,2,0.0,1.5,10,0.1,1818.87,2,0,3,2,0,121.77,9,16,0,1,121.53,0.0,0.5,0.0,0,2,2,306.09,0,0,0,0.0,0,1,3,0,0,2,0,3,68,1,True
54,26,18,6,6,2,22,109,10,56,1,0.0,4.0,11,0.15,4382.09,2,1,5,1,0,83.02,14,20,0,1,103.16,0.0,0.5,1.0,0,0,4,461.2,0,0,0,0.0,0,1,4,0,0,1,0,4,92,1,True
119,100,64,25,9,6,10,63,10,56,11,0.02,2.36,75,0.84,25581.4,15,4,3,11,1,115.26,6,96,1,1,115.26,0.0,0.5,0.27,1,20,5,2515.18,2,3,0,0.0,0,1,26,0,0,8,1,6,530,1,False
44,26,22,1,8,7,10,64,10,56,3,0.0,1.0,19,0.22,4754.35,5,2,2,3,0,156.66,7,23,0,1,116.77,0.0,0.5,0.5,0,1,1,657.2,0,1,0,0.0,0,1,3,0,0,2,1,7,147,1,False
55,32,23,3,13,1,10,57,10,56,7,0.5,1.14,18,0.14,1382.24,8,1,4,7,0,141.66,1,27,0,1,141.66,0.0,0.5,0.57,0,3,2,408.99,3,0,0,0.0,0,1,8,0,0,7,1,1,114,1,False
122,77,58,19,15,2,30,93,10,56,9,0.06,2.0,50,0.67,27111.7,13,4,6,9,0,157.26,22,70,0,1,117.37,0.0,0.0,0.19,1,28,6,1998.51,0,4,0,0.0,0,0,18,0,0,5,1,10,408,1,True
47,33,25,4,4,2,10,58,10,56,7,0.04,1.0,23,0.21,3204.02,11,4,1,7,0,132.25,2,31,0,1,132.25,0.0,0.5,0.29,0,13,1,619.77,1,0,0,0.0,0,1,7,0,0,7,1,2,156,2,False
940,821,569,180,95,91,24,207,10,56,7,0.5,1.14,18,0.14,1382.24,8,1,4,7,1,141.66,1,27,0,2,141.66,0.0,0.67,0.57,0,3,2,408.99,3,0,1,0.05,0,2,8,0,0,7,1,1,114,1,True
286,214,156,37,43,32,29,146,10,56,23,0.03,2.17,153,1.85,76400.8,39,16,2,23,0,153.95,51,211,0,1,114.06,0.0,0.5,0.1,12,329,20,5539.01,3,3,0,0.0,0,1,50,0,0,20,1,43,1083,1,True
114,97,60,12,7,4,10,60,10,56,13,0.03,1.54,60,0.63,16024.8,18,5,4,14,0,124.1,4,92,0,1,124.1,0.0,0.5,0.17,2,55,3,1888.01,1,0,0,0.0,1,1,20,0,1,13,1,4,423,1,False
209,180,109,34,11,21,18,121,10,56,11,0.05,3.91,111,1.34,62733.3,15,4,5,12,1,143.69,29,174,1,1,103.81,0.0,0.5,0.3,0,4,11,4006.25,4,0,0,0.0,1,1,43,0,1,11,1,29,773,1,False
93,56,40,11,15,0,22,75,10,55,9,0.06,2.0,50,0.67,27111.7,13,4,6,9,0,157.26,22,70,0,1,117.37,0.0,0.0,0.19,1,28,6,1998.51,0,4,0,0.0,0,0,18,0,0,5,1,10,408,1,False
271,218,149,52,35,37,18,114,10,56,19,0.01,3.05,148,1.95,85039.9,28,9,2,19,0,150.35,45,215,0,1,110.47,0.0,0.5,0.12,6,183,12,5847.82,4,5,0,0.0,0,1,58,0,0,14,1,39,1141,1,True
