LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
122,81,58,12,11,0,30,110,10,56,9,0.12,1.89,54,0.63,17094.2,11,2,6,9,0,155.89,20,74,0,1,116.01,0,0.5,0.61,2,0,4,1880.57,6,1,0,0.0,0,1,17,0,0,8,1,5,397,1,False
113,70,53,10,13,0,30,110,10,56,9,0.06,2.0,49,0.52,12790.5,11,2,6,9,0,159.83,20,63,0,1,119.94,0,0.5,0.56,2,8,5,1561.21,4,2,0,0.0,0,1,18,0,0,7,1,5,342,1,False
187,128,96,23,17,0,42,131,10,56,13,0.17,2.54,102,1.2,37476.6,16,3,8,14,0,151.9,32,119,0,1,112.02,0,0.5,0.49,2,0,7,3610.38,8,2,0,0.0,1,1,33,0,1,11,1,9,734,1,False
90,44,36,6,10,0,36,120,10,56,7,0.0,1.0,34,0.25,5342.77,8,1,1,7,0,146.46,26,42,0,1,125.84,0,0.0,1.0,0,0,1,762.81,0,0,0,0.0,0,0,7,0,0,7,1,7,198,1,False
217,186,123,41,21,10,10,66,10,56,28,0.07,1.79,115,1.14,27726.6,33,5,9,28,0,124.82,10,176,0,1,124.82,0,0.5,0.13,7,322,9,3409.4,0,5,0,0.0,0,1,50,0,0,23,2,10,782,2,False
53,34,24,2,9,0,10,56,10,56,5,0.25,1.4,19,0.18,3352.41,6,1,4,5,0,130.87,0,29,0,1,130.87,0,0.5,0.8,1,2,3,544.16,5,1,0,0.0,0,1,7,0,0,4,1,0,133,1,False
139,118,87,12,11,0,10,56,10,56,17,0.06,1.71,74,0.64,15908.1,20,3,5,17,0,125.02,0,112,0,1,125.02,0,0.5,0.27,6,84,7,1930.87,2,2,0,0.0,0,1,29,0,0,15,1,0,443,1,False
156,136,101,16,9,0,11,60,10,56,18,0.06,1.83,85,0.8,21079.0,21,3,6,18,0,124.24,1,129,0,1,124.24,0,0.5,0.28,6,82,7,2410.39,2,2,0,0.0,0,1,33,0,0,16,1,1,537,1,False
91,67,43,6,10,0,14,63,10,56,6,0.27,2.33,34,0.4,10152.0,9,3,5,7,0,119.31,4,61,0,1,119.31,0,0.5,0.56,0,0,5,1186.88,6,1,0,0.0,1,1,14,0,1,5,0,1,250,1,False
77,40,29,5,13,0,24,99,10,56,10,0.06,1.0,27,0.17,2083.4,14,4,1,10,0,191.51,14,38,0,1,141.51,0,0.0,0.3,0,46,1,520.62,0,2,0,0.0,0,0,10,0,0,8,0,3,149,1,False
352,305,206,63,31,2,16,90,10,56,27,0.17,2.48,221,2.75,98368.9,30,3,11,27,0,109.06,6,279,0,1,109.06,0,0.0,0.17,19,194,7,8245.93,0,7,0,0.0,0,0,67,0,0,20,1,1,1645,1,True
535,446,292,84,59,20,30,160,10,56,30,0.97,2.7,282,3.88,179910.0,31,1,11,30,0,155.43,36,402,0,1,105.43,0,0.0,0.07,19,82,11,11630.0,0,15,0,0.0,0,0,81,0,0,15,1,33,2171,1,True
179,146,104,23,16,2,17,97,10,56,6,0.24,4.33,96,1.46,66038.3,11,5,7,6,0,143.92,9,138,0,1,93.92,0,0.0,0.4,3,2,7,4381.11,0,3,0,0.0,0,0,26,0,0,3,0,7,783,1,True
408,263,181,100,32,9,113,865,10,56,11,0.31,6.36,182,2.32,214431.0,20,9,1,11,0,43.4,110,248,0,1,91.88,0,0.0,0.39,7,0,18,6968.44,0,1,0,0.0,0,0,70,0,0,10,0,33,1283,1,True
82,44,31,4,9,0,29,108,10,56,7,0.33,1.29,22,0.18,2364.61,9,2,4,7,1,173.12,19,35,1,1,133.23,0,0.5,0.21,0,12,3,533.93,1,0,0,0.0,0,1,9,0,0,7,1,7,140,1,False
47,32,23,3,5,0,10,56,10,56,8,0.05,1.0,21,0.11,1076.35,11,3,1,8,0,143.01,0,30,0,1,143.01,0,0.0,0.38,0,14,1,343.15,0,0,0,0.0,0,0,8,0,0,8,1,0,102,1,False
45,24,18,2,8,0,13,60,10,56,5,0.08,1.2,15,0.11,1067.6,8,3,2,5,0,134.82,3,21,0,1,134.82,0,0.0,0.4,1,6,2,340.93,0,0,0,0.0,0,0,6,0,0,5,1,1,93,2,False
270,226,171,44,31,1,13,66,10,56,17,0.0,2.71,139,1.66,89190.7,24,7,11,18,2,107.79,4,175,2,1,107.79,0,0.0,0.14,3,110,13,4973.57,0,1,0,0.0,1,0,46,0,1,16,1,2,967,1,False
29,10,7,1,6,0,13,60,10,56,2,0.0,1.0,6,0.03,226.56,3,1,0,2,0,187.03,3,9,0,1,137.03,0,0.0,1.0,0,0,1,82.7,0,0,0,0.0,0,0,2,0,0,2,0,1,27,1,False
21,5,4,0,6,0,10,56,10,56,1,0.0,1.0,2,0.01,88.08,1,0,1,1,0,144.46,0,3,0,1,144.46,0,0.0,0.0,0,1,1,39.7,0,0,0,0.0,0,0,1,0,0,1,0,0,14,1,False
19,4,3,0,5,0,10,56,10,56,1,0.0,1.0,2,0.01,41.48,1,0,0,1,0,147.03,0,3,0,1,147.03,0,0.0,0.0,0,1,1,27.65,0,0,0,0.0,0,0,1,0,0,1,0,0,11,1,False
28,7,6,0,7,0,14,61,10,56,4,0.0,1.0,5,0.02,107.33,4,0,0,4,1,209.75,4,6,1,1,159.75,0,0.0,0.0,0,4,1,66.38,0,2,0,0.0,0,0,4,0,0,2,0,1,27,1,False
44,7,6,0,7,0,30,154,10,56,4,0.0,1.0,5,0.02,68.19,4,0,0,4,0,143.43,20,6,0,1,161.3,0,0.0,0.0,0,4,1,50.09,0,2,0,0.0,0,0,4,0,0,2,0,4,23,1,False
48,7,6,0,8,0,33,192,10,56,4,0.0,1.0,5,0.02,54.51,4,0,0,4,0,144.19,23,6,0,1,162.07,0,0.0,0.0,0,4,1,49.51,0,0,0,0.0,0,0,4,0,0,4,0,4,23,1,False
36,15,14,0,8,0,13,60,10,56,10,0.0,1.0,11,0.05,181.04,10,0,2,10,0,161.1,3,12,0,1,161.1,0,0.0,0.0,0,10,1,152.04,0,0,0,0.0,0,0,10,0,0,10,0,1,61,1,False
37,21,16,4,6,0,10,56,10,56,2,0.0,2.5,13,0.25,11843.2,2,0,2,2,0,112.06,0,18,0,1,112.06,0,0.0,0.0,1,2,3,756.32,0,0,0,0.0,0,0,5,0,0,2,1,0,153,1,False
85,55,40,13,17,0,13,60,10,56,10,0.03,1.5,37,0.25,5361.62,14,4,2,10,0,131.62,3,52,0,1,131.62,0,0.0,0.28,1,42,3,762.92,0,3,0,0.0,0,0,15,0,0,7,1,1,201,1,False
117,50,36,7,19,0,48,153,10,56,10,0.0,1.0,11,0.05,181.04,10,0,2,10,1,161.1,3,12,1,1,161.1,0,0.0,0.0,0,10,1,152.04,0,0,0,0.0,0,0,10,0,0,10,0,1,61,1,False
74,50,37,11,11,1,13,63,10,56,8,0.0,1.5,34,0.3,5900.93,11,3,2,9,0,125.87,4,47,0,1,125.87,0,0.0,0.33,3,14,3,890.37,0,2,0,0.0,1,0,12,0,1,6,0,2,216,1,False
127,81,64,9,13,2,33,127,10,56,7,0.12,2.14,55,0.53,16054.4,11,4,5,7,0,133.45,25,75,0,1,112.84,0,0.5,0.36,0,8,4,1575.53,4,2,0,0.0,0,1,15,0,0,5,0,9,329,1,False
67,38,31,2,12,0,17,71,10,56,2,0.0,1.0,8,0.05,402.31,2,0,1,2,0,151.02,7,11,0,1,130.4,0,0.5,0.0,0,2,1,136.54,0,0,0,0.0,0,1,2,0,0,2,0,2,41,1,False
149,89,67,11,25,2,35,108,10,56,12,0.05,1.25,46,0.45,8165.39,19,7,5,12,0,180.84,15,62,0,1,130.84,0,0.0,0.19,2,62,2,1359.6,0,0,0,0.0,0,0,15,0,0,12,1,6,320,1,False
35,12,9,0,7,0,16,70,10,56,2,0.0,1.5,5,0.06,1277.71,2,0,3,2,0,158.2,6,8,0,1,137.59,0,0.5,0.0,0,2,2,191.5,1,0,0,0.0,0,1,3,0,0,2,0,2,47,1,False
50,17,13,1,8,0,25,92,10,56,3,0.0,1.0,10,0.07,755.6,4,1,2,3,0,116.42,15,14,0,1,134.29,0,0.5,1.0,0,0,1,216.8,0,1,0,0.0,0,1,3,0,0,2,0,3,60,1,False
87,35,27,3,12,0,40,113,10,56,7,3.0,1.0,18,0.13,2073.38,10,3,8,7,0,140.54,30,26,0,1,140.31,0,0.5,0.0,0,7,1,399.74,0,3,0,0.0,0,1,7,0,0,4,0,8,115,1,False
67,41,30,4,13,0,13,60,10,56,5,0.0,1.4,26,0.23,4555.55,10,5,3,6,1,121.54,3,37,1,1,121.54,0,0.0,0.2,0,8,2,697.81,0,1,0,0.0,1,0,7,0,1,4,0,1,169,1,False
508,348,275,40,62,3,98,322,10,56,40,0.01,1.88,253,2.83,89252.7,51,11,29,43,0,155.34,91,318,0,1,115.46,0,0.5,0.1,10,550,7,8494.78,17,6,0,0.0,3,1,75,0,3,34,0,38,1764,1,False
28,6,5,0,4,0,18,91,10,56,0,0.0,0.0,4,0.05,873.81,3,3,0,0,0,171.0,8,5,0,1,171.0,0,0.0,0.0,0,0,0,151.24,0,0,0,0.0,0,0,0,0,0,0,0,1,37,1,False
123,84,61,26,14,7,25,176,10,56,6,0.1,3.5,56,0.49,20614.8,10,4,3,6,0,127.89,22,80,0,1,107.27,0,0.0,0.33,2,6,9,1475.43,0,2,0,0.0,0,0,21,0,0,4,0,11,318,0,False
230,187,136,41,19,4,24,93,10,56,27,0.02,1.74,133,1.22,37954.1,39,12,6,27,1,123.63,18,180,1,1,123.63,0,0.5,0.1,5,336,11,3654.38,0,11,0,0.0,0,1,47,0,0,16,1,10,786,1,False
106,84,73,3,12,0,10,56,10,56,4,0.2,1.25,64,0.96,48089.8,9,5,8,4,0,93.9,0,75,0,1,93.9,0,0.5,0.35,0,0,2,2870.25,3,0,0,0.0,0,1,5,0,0,4,0,0,512,1,False
144,120,95,15,9,0,15,78,10,56,4,0.14,7.25,90,1.31,109939.0,11,7,2,4,0,135.51,5,117,0,1,85.51,0,0.0,0.25,3,6,20,3929.75,0,1,0,0.0,0,0,29,0,0,3,0,2,672,0,True
84,51,41,4,9,12,24,136,10,56,4,0.33,2.25,39,0.49,32209.2,5,1,2,4,0,72.24,26,48,0,1,104.46,0,0.0,0.75,0,4,6,1458.65,0,1,0,0.0,0,0,9,0,0,3,0,19,262,1,False
51,34,27,2,5,0,12,61,10,56,2,1.0,1.5,21,0.33,11066.2,3,1,5,2,0,154.13,2,28,0,1,104.13,0,0.5,0.5,0,2,2,985.67,2,0,0,0.0,0,1,3,0,0,2,0,2,182,1,False
337,301,234,11,25,0,11,60,10,56,18,0.06,1.44,178,2.6,67372.2,36,18,19,19,0,107.18,1,235,0,1,107.18,0,0.5,0.11,5,110,3,7803.98,3,0,0,0.0,1,1,26,0,1,18,1,1,1360,1,True
42,28,18,5,4,0,10,56,10,56,8,0.86,1.0,16,0.13,1685.02,9,1,1,8,0,141.47,0,26,0,1,141.47,0,0.0,0.25,0,14,1,387.03,0,3,0,0.0,0,0,8,0,0,5,2,0,115,1,False
69,54,36,13,4,0,11,59,10,56,4,0.56,2.25,31,0.29,6147.77,7,3,4,4,0,114.2,1,49,0,1,114.2,0,0.5,0.75,0,0,4,881.69,1,1,0,0.0,0,1,9,0,0,3,1,1,199,1,False
118,95,67,20,13,0,10,56,10,56,8,0.09,3.38,74,0.86,37318.9,13,5,4,8,0,106.23,0,90,0,1,106.23,0,0.5,0.28,5,12,6,2571.73,1,1,0,0.0,0,1,27,0,0,7,0,0,524,1,False
84,67,48,12,4,0,13,69,10,56,12,0.32,1.25,38,0.33,5198.2,14,2,7,12,1,132.39,3,59,1,1,132.39,0,0.5,0.21,2,36,3,986.02,1,4,0,0.0,0,1,15,0,0,8,0,3,252,1,False
141,110,68,6,15,0,16,66,10,56,5,0.0,1.2,63,1.35,49836.9,48,43,3,11,0,149.21,6,106,0,1,99.21,0,0.0,0.02,1,5,2,4046.9,0,3,0,0.0,6,0,6,0,6,2,0,2,664,1,False
33,18,14,3,5,0,10,56,10,56,2,0.0,2.0,15,0.14,6374.43,2,0,1,2,1,111.73,0,16,1,1,111.73,0,0.5,0.0,0,2,3,429.29,1,1,0,0.0,0,1,4,0,0,1,0,0,95,1,False
36,21,16,3,5,0,10,56,10,56,3,0.0,1.33,15,0.14,3243.07,4,1,3,3,0,120.97,0,17,0,1,120.97,0,0.5,1.0,0,1,2,408.38,1,1,0,0.0,0,1,4,0,0,2,0,0,97,1,False
33,17,13,2,6,0,10,56,10,56,2,0.0,1.5,14,0.12,4174.3,2,0,1,2,0,113.24,0,15,0,1,113.24,0,0.5,0.0,0,2,2,373.6,1,1,0,0.0,0,1,3,0,0,1,0,0,85,1,False
33,17,13,2,6,0,10,56,10,56,2,0.0,1.5,14,0.12,4174.3,2,0,1,2,0,113.24,0,15,0,1,113.24,0,0.5,0.0,0,2,2,373.6,1,1,0,0.0,0,1,3,0,0,1,0,0,85,1,False
43,28,22,6,5,0,10,56,10,56,3,0.5,1.67,17,0.2,3603.9,8,5,4,3,0,120.56,0,23,0,1,120.56,0,0.5,0.53,0,1,3,601.74,1,1,0,0.0,0,1,5,0,0,2,0,0,141,1,False
48,33,26,8,5,0,10,56,10,56,3,0.57,2.0,21,0.28,5483.66,10,7,4,3,0,113.63,0,28,0,1,113.63,0,0.5,0.52,0,1,4,828.64,1,1,0,0.0,0,1,6,0,0,2,0,0,186,1,False
26,12,11,0,4,0,10,56,10,56,3,5.0,1.0,9,0.09,1228.17,8,5,1,3,0,132.63,0,10,0,1,132.63,0,0.0,0.0,0,3,1,259.13,0,1,0,0.0,0,0,3,0,0,2,0,0,66,1,False
48,33,26,8,5,0,10,56,10,56,3,0.57,2.67,21,0.3,6332.69,10,7,4,3,0,113.07,0,28,0,1,113.07,0,0.5,0.52,0,1,6,895.59,1,1,0,0.0,0,1,8,0,0,2,0,0,197,1,False
25,12,9,2,3,0,10,56,10,56,3,1.0,1.33,8,0.06,737.27,4,1,0,3,0,140.88,0,11,0,1,140.88,0,0.5,0.33,0,4,2,166.96,0,2,0,0.0,0,1,4,0,0,1,0,0,49,2,False
25,11,8,1,4,0,10,56,10,56,2,0.0,1.0,6,0.03,349.01,3,1,1,2,0,135.55,0,9,0,1,135.55,0,0.5,1.0,0,2,1,100.4,0,1,0,0.0,0,1,2,0,0,1,0,0,31,1,False
63,48,38,14,5,0,10,56,10,56,3,0.65,3.33,33,0.54,13031.6,16,13,4,3,0,103.23,0,43,0,1,103.23,0,0.5,0.51,0,1,8,1611.8,1,1,0,0.0,0,1,10,0,0,2,0,0,325,1,False
107,86,46,21,11,0,10,56,10,56,3,0.59,5.33,41,0.71,18840.0,19,16,4,3,0,99.15,0,81,0,1,99.15,0,0.5,0.46,0,1,14,2117.34,1,1,0,0.0,0,1,16,0,0,2,0,0,404,1,False
49,34,30,0,5,0,10,56,10,56,2,0.67,1.5,22,0.26,3856.26,5,3,6,2,0,106.19,0,27,0,1,106.19,0,0.5,0.67,0,2,2,780.33,5,0,0,0.0,0,1,3,0,0,2,0,0,161,1,False
98,79,71,1,9,0,10,56,10,56,7,0.14,1.0,50,0.58,9229.28,13,6,10,7,0,114.91,0,56,0,1,114.91,0,0.5,0.29,0,11,1,1735.95,1,0,0,0.0,0,1,7,0,0,7,1,0,345,1,False
146,124,88,40,12,0,10,56,10,56,11,1.0,2.64,75,0.9,40627.6,12,1,3,12,0,113.66,0,98,0,1,113.66,0,0.0,0.09,2,20,9,2698.4,0,6,0,0.0,1,0,29,0,1,5,1,0,566,1,False
144,129,95,41,5,0,10,56,10,56,4,0.73,5.75,87,1.08,32025.5,19,15,5,4,0,90.54,0,123,0,1,90.54,0,0.5,0.62,0,0,11,3229.54,1,1,0,0.0,0,1,23,0,0,3,0,0,617,1,False
35,21,16,4,4,0,10,56,10,56,6,0.0,1.0,13,0.09,1325.27,6,0,2,6,0,141.31,0,18,0,1,141.31,0,0.0,0.0,0,6,1,268.05,0,1,0,0.0,0,0,6,0,0,5,1,0,79,2,False
49,35,25,17,4,0,10,56,10,56,3,0.0,3.67,21,0.24,6701.69,3,0,2,3,0,112.8,0,32,0,1,112.8,0,0.0,0.0,0,3,8,723.64,0,2,0,0.0,0,0,11,0,0,1,1,0,160,1,False
484,446,277,90,22,0,16,81,10,56,18,0.04,5.28,284,4.08,231493.0,30,12,10,18,0,94.39,6,435,0,1,94.39,0,0.5,0.12,13,130,23,12236.4,0,5,0,0.0,0,1,95,0,0,13,0,6,2186,1,True
105,86,67,8,6,0,13,70,10,56,10,0.11,1.8,60,0.85,27918.8,13,3,4,10,1,114.7,3,81,1,1,114.7,1,0.0,0.43,3,18,4,2553.05,0,0,0,0.0,0,0,18,1,0,10,0,3,505,2,True
55,22,10,0,9,0,24,89,10,56,3,0.0,1.0,6,0.05,366.56,3,0,3,3,0,143.57,14,18,0,1,143.34,0,0.5,0.0,0,3,1,152.6,0,0,0,0.0,0,1,3,0,0,3,0,3,46,1,False
25,10,7,0,5,0,10,56,10,56,2,0.0,1.0,5,0.02,150.94,2,0,1,2,0,144.98,0,8,0,1,144.98,0,0.5,0.0,0,2,1,67.97,0,0,0,0.0,0,1,2,0,0,2,0,0,24,1,False
85,58,51,1,15,0,12,58,10,56,5,0.1,1.2,42,0.48,9466.55,10,5,8,5,0,111.46,2,49,0,1,111.46,0,0.5,0.28,0,10,2,1430.45,6,0,0,0.0,0,1,6,0,0,5,0,2,287,1,False
121,102,73,28,8,0,11,59,10,56,10,0.89,1.9,50,0.5,12931.9,11,1,7,10,0,120.28,1,71,0,1,120.28,0,0.5,0.2,0,22,7,1499.42,3,2,0,0.0,0,1,19,0,0,8,0,1,344,1,False
29,15,11,2,4,0,10,56,10,56,3,0.0,1.0,7,0.04,365.43,3,0,3,3,0,143.35,0,11,0,1,143.35,0,0.5,0.0,0,3,1,131.78,0,0,0,0.0,0,1,3,0,0,3,0,0,41,1,False
161,139,98,29,12,0,10,56,10,56,12,0.11,2.17,78,0.92,21044.6,16,4,11,12,0,116.25,0,127,0,1,116.25,0,0.5,0.15,0,50,5,2752.77,8,5,0,0.0,0,1,26,0,0,7,0,0,582,1,False
66,49,37,6,7,0,10,56,10,56,4,0.17,1.25,21,0.2,2661.56,8,4,7,4,0,122.64,0,28,0,1,122.64,0,0.5,0.38,0,4,2,586.0,1,0,0,0.0,0,1,5,0,0,4,0,0,141,1,False
25,11,8,1,4,0,10,56,10,56,2,0.0,1.0,5,0.04,345.88,2,0,2,2,0,142.15,0,8,0,1,142.15,0,0.5,0.0,0,2,1,114.04,1,0,0,0.0,0,1,2,0,0,2,0,0,34,1,False
239,209,150,20,20,0,10,56,10,56,16,0.01,1.75,101,1.19,23687.7,25,9,14,16,0,116.88,0,149,0,1,116.88,0,0.5,0.12,4,30,5,3579.81,9,0,0,0.0,0,1,28,0,0,16,1,0,754,1,False
209,184,140,17,15,0,10,56,10,56,14,0.01,1.93,96,1.17,24489.1,22,8,14,14,0,116.29,0,132,0,1,116.29,0,0.5,0.12,2,0,6,3520.3,11,0,0,0.0,0,1,27,0,0,14,1,0,741,1,False
143,119,91,9,14,0,10,56,10,56,7,0.12,1.29,66,0.84,20418.4,15,8,12,7,0,108.06,0,85,0,1,108.06,0,0.5,0.23,0,21,3,2518.97,4,2,0,0.0,0,1,9,0,0,5,0,0,473,1,False
67,40,27,3,6,0,21,82,10,56,6,1.0,1.0,12,0.09,870.91,7,1,3,6,1,192.75,11,19,1,1,142.75,0,0.5,0.0,0,6,1,270.68,0,0,0,0.0,0,1,6,0,0,6,0,5,80,2,False
61,35,23,4,8,4,18,101,10,56,5,0.12,1.0,18,0.18,2582.07,7,2,4,5,1,171.72,12,30,1,1,131.84,0,0.5,0.4,0,6,1,532.56,1,0,0,0.0,0,1,5,0,0,5,0,5,130,1,False
95,71,64,2,14,0,10,56,10,56,4,0.27,1.5,56,0.67,18511.2,9,5,7,4,0,99.29,0,63,0,1,99.29,0,0.5,0.4,0,6,3,2006.2,6,0,0,0.0,0,1,6,0,0,4,0,0,386,1,False
347,300,232,35,22,0,25,95,10,56,24,0.02,2.21,196,2.4,74954.1,35,11,21,24,0,109.61,15,243,0,1,109.61,0,0.5,0.11,5,142,7,7191.37,7,1,0,0.0,0,1,53,0,0,23,1,9,1448,1,False
75,58,47,2,7,0,10,56,10,56,4,0.11,2.0,27,0.31,5757.61,7,3,13,4,0,116.94,0,40,0,1,116.94,0,0.5,0.42,1,8,4,934.65,2,0,0,0.0,0,1,8,0,0,4,0,0,203,1,False
62,46,32,17,6,0,10,56,10,56,9,0.75,1.56,25,0.24,3582.56,10,1,5,9,0,139.2,0,40,0,1,139.2,0,0.0,0.33,0,18,5,707.34,0,7,0,0.0,0,0,14,0,0,2,1,0,186,1,False
25,11,8,1,4,0,10,56,10,56,2,0.0,1.0,5,0.03,255.8,2,0,2,2,0,143.18,0,8,0,1,143.18,0,0.5,0.0,0,2,1,95.24,0,0,0,0.0,0,1,2,0,0,2,0,0,30,1,False
204,154,103,25,18,0,32,85,10,56,9,0.18,3.56,92,1.34,44560.9,25,16,7,9,0,144.2,21,146,0,1,104.31,0,0.5,0.22,3,21,12,4025.74,2,2,0,0.0,0,1,32,0,0,7,0,2,762,1,False
226,202,137,35,9,0,15,74,10,56,17,0.02,2.06,112,1.35,28418.6,32,15,14,17,0,116.43,5,187,0,1,116.43,0,0.5,0.05,0,80,4,4052.72,9,5,0,0.0,0,1,35,0,0,12,0,5,843,1,False
58,42,34,3,6,0,10,56,10,56,7,0.22,1.0,29,0.21,2907.68,10,3,4,7,0,127.92,0,37,0,1,127.92,0,0.5,0.52,0,0,1,624.5,3,0,0,0.0,0,1,7,0,0,7,0,0,167,1,False
180,152,104,32,18,0,10,56,10,56,13,0.08,2.54,91,1.15,35330.6,25,12,8,13,0,112.22,0,143,0,1,112.22,0,0.5,0.16,3,41,10,3437.25,1,8,0,0.0,0,1,33,0,0,5,0,0,700,1,False
83,59,49,0,14,0,10,56,10,56,5,0.06,1.0,42,0.47,10472.3,9,4,6,5,0,111.16,0,52,0,1,111.16,0,0.5,0.3,0,7,1,1415.42,6,0,0,0.0,0,1,5,0,0,5,0,0,285,1,False
29,15,11,2,4,0,10,56,10,56,3,0.0,1.0,7,0.04,365.43,3,0,3,3,0,143.35,0,11,0,1,143.35,0,0.5,0.0,0,3,1,131.78,0,0,0,0.0,0,1,3,0,0,3,0,0,41,1,False
130,97,73,14,11,0,22,99,10,56,5,0.5,3.8,60,0.68,25644.7,6,1,12,5,0,141.11,12,80,0,1,101.22,0,0.5,0.6,1,2,7,2032.01,2,0,0,0.0,0,1,19,0,0,5,0,2,406,1,False
184,164,112,53,9,0,11,59,10,56,12,0.09,2.42,86,1.23,39364.6,16,4,10,12,0,111.59,1,128,0,1,111.59,0,0.5,0.17,1,30,9,3677.21,3,5,0,0.0,0,1,29,0,0,7,0,1,741,1,False
68,52,34,11,6,0,10,56,10,56,8,0.86,1.25,23,0.21,4925.98,9,1,5,8,0,137.75,0,41,0,1,137.75,0,0.0,0.25,1,14,2,626.36,0,1,0,0.0,0,0,10,0,0,7,1,0,164,2,False
25,11,8,1,4,0,10,56,10,56,2,0.0,1.0,5,0.03,255.8,2,0,2,2,0,143.18,0,8,0,1,143.18,0,0.5,0.0,0,2,1,95.24,0,0,0,0.0,0,1,2,0,0,2,0,0,30,1,False
66,49,37,6,7,0,10,56,10,56,4,0.17,1.25,21,0.2,2661.56,8,4,7,4,0,122.64,0,28,0,1,122.64,0,0.5,0.38,0,4,2,586.0,1,0,0,0.0,0,1,5,0,0,4,0,0,141,1,False
32,18,14,1,4,0,10,56,10,56,3,0.5,1.0,10,0.08,814.32,4,1,3,4,0,134.04,0,14,0,1,134.04,0,0.5,0.67,0,1,1,232.53,3,0,0,0.0,1,1,3,0,1,3,0,0,65,1,True
457,410,298,22,32,0,15,67,10,56,21,0.09,1.62,195,2.83,90558.8,48,27,16,21,0,106.67,5,279,0,1,106.67,0,0.5,0.12,2,163,5,8489.78,6,1,0,0.0,0,1,34,0,0,20,0,3,1574,1,False
154,119,83,20,17,0,18,78,10,56,8,0.71,4.12,68,0.94,37640.4,9,1,6,8,0,158.07,8,112,0,1,108.07,0,0.5,0.38,3,14,7,2815.52,3,1,0,0.0,0,1,33,0,0,7,0,3,564,1,False
210,182,135,13,14,0,14,66,10,56,18,0.04,1.56,98,1.12,21653.4,27,9,11,18,0,120.57,4,137,0,1,120.57,0,0.5,0.15,3,90,2,3358.41,6,0,0,0.0,0,1,28,0,0,18,0,4,742,1,False
324,273,213,33,23,0,28,100,10,56,24,0.02,2.0,173,2.01,46737.1,35,11,21,24,0,113.41,18,218,0,1,113.41,0,0.5,0.11,6,142,7,6041.42,7,1,0,0.0,0,1,48,0,0,23,1,10,1264,1,False
38,21,17,1,7,0,10,56,10,56,3,0.25,1.0,13,0.1,953.0,5,2,3,3,0,128.84,0,17,0,1,128.84,0,0.5,0.67,0,1,1,287.19,4,0,0,0.0,0,1,3,0,0,3,0,0,75,1,False
198,166,129,15,22,0,10,56,10,56,11,0.04,1.55,89,1.11,27484.3,19,8,20,11,0,110.46,0,108,0,1,110.46,0,0.5,0.16,3,29,4,3317.77,7,1,0,0.0,0,1,17,0,0,10,0,0,674,1,True
65,46,39,1,9,0,10,56,10,56,5,0.12,1.2,30,0.3,4418.82,9,4,8,6,0,118.73,0,37,0,1,118.73,0,0.5,0.35,0,9,2,907.7,7,0,0,0.0,1,1,6,0,1,5,0,0,202,1,False
26,11,8,1,5,0,10,56,10,56,2,0.0,1.0,5,0.03,255.8,2,0,2,2,0,143.18,0,8,0,1,143.18,0,0.5,0.0,0,2,1,95.24,0,0,0,0.0,0,1,2,0,0,2,0,0,30,1,True
441,392,293,29,36,2,13,71,10,56,23,0.06,2.04,240,3.43,148836.0,46,23,20,23,0,103.52,5,338,0,1,103.52,0,0.5,0.1,6,184,7,10298.8,7,1,0,0.0,0,1,47,0,0,22,0,3,1865,1,False
77,58,47,5,9,0,10,56,10,56,4,0.0,1.75,40,0.51,14811.7,8,4,12,4,0,105.47,0,45,0,1,105.47,0,0.5,0.25,0,8,3,1542.69,4,0,0,0.0,0,1,7,0,0,4,0,0,306,1,False
88,68,55,8,9,0,11,65,10,56,4,0.0,2.25,49,0.64,20853.3,8,4,14,4,0,101.29,1,53,0,1,101.29,0,0.5,0.25,0,8,5,1932.2,4,0,0,0.0,0,1,9,0,0,4,0,1,373,1,False
68,54,42,5,4,0,10,56,10,56,3,1.0,3.67,30,0.42,15089.9,4,1,10,3,0,104.25,0,43,0,1,104.25,0,0.5,0.33,0,4,9,1267.3,2,0,0,0.0,0,1,11,0,0,3,0,0,236,1,False
62,47,33,13,5,0,10,56,10,56,10,0.04,1.4,30,0.24,4173.93,13,3,2,10,0,132.49,0,44,0,1,132.49,0,0.0,0.37,0,34,5,709.61,0,1,0,0.0,0,0,14,0,0,9,0,0,191,1,False
347,297,233,33,24,0,26,94,10,56,24,0.02,2.0,174,2.06,46115.9,37,13,35,24,0,113.46,16,221,0,1,113.46,0,0.5,0.09,6,142,7,6187.6,7,1,0,0.0,0,1,48,0,0,23,1,8,1288,1,True
61,45,30,5,5,0,11,58,10,56,4,0.11,1.5,23,0.27,5324.32,7,3,5,4,0,120.23,1,39,0,1,120.23,0,0.5,0.42,0,6,2,813.22,1,1,0,0.0,0,1,6,0,0,3,0,1,182,1,False
