LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
59,40,51,0,7,9,12,81,10,56,0,0.0,0.0,34,0.71,18134.0,33,33,1,1,0,171.0,11,38,0,1,171.0,0.0,0.0,0.0,0,0,0,2139.95,0,0,0,0.0,1,0,0,0,1,0,0,11,333,1,True
247,205,145,67,18,14,24,248,10,56,6,0.6,6.5,113,1.99,231314.0,7,1,19,6,1,87.87,27,133,1,1,87.63,0.0,0.5,0.5,2,10,33,5978.23,9,2,0,0.0,0,1,39,0,0,4,0,23,886,1,True
159,130,98,35,13,11,16,137,10,56,6,0.6,4.0,66,1.03,95544.0,7,1,13,6,1,119.36,18,82,1,1,98.74,0.0,0.5,0.5,2,10,18,3079.11,8,2,0,0.0,0,1,24,0,0,4,0,14,511,1,True
676,518,391,120,31,49,127,1084,10,56,33,0.0,4.55,381,5.62,247904.0,44,11,19,40,0,83.41,165,480,0,1,101.28,0.0,0.5,0.09,12,382,15,16854.1,8,10,0,0.0,7,1,150,0,7,23,1,106,3083,1,True
43,26,19,3,4,0,13,87,10,56,5,0.08,1.0,16,0.16,2025.59,8,3,2,5,0,132.67,3,23,0,1,132.67,0.0,0.0,0.27,0,5,1,470.63,4,1,0,0.0,0,0,5,0,0,4,1,3,123,2,False
47,22,14,5,3,1,22,86,10,55,4,0.17,1.75,12,0.12,2155.18,6,2,1,4,0,152.18,13,20,0,1,131.56,0.0,0.0,0.38,2,4,2,373.21,1,2,0,0.0,0,0,7,0,0,2,0,5,98,1,True
112,51,38,8,6,6,55,271,10,56,7,0.17,2.43,35,0.28,8223.19,8,1,0,7,0,78.26,51,50,0,1,120.55,0.0,0.0,0.86,2,0,4,852.51,2,1,0,0.0,0,0,17,0,0,6,0,16,205,1,False
77,57,47,11,8,8,12,121,10,56,3,0.62,4.67,42,0.67,52302.4,7,4,8,3,0,115.11,11,48,0,1,94.49,0.0,0.5,0.67,1,3,12,2015.57,2,1,0,0.0,0,1,14,0,0,2,0,11,356,0,True
46,28,23,5,7,5,11,84,10,56,3,0.0,2.0,18,0.21,6212.18,4,1,3,3,0,155.59,7,24,0,1,115.7,0.0,0.5,1.0,0,4,4,616.57,1,1,0,0.0,0,1,6,0,0,2,0,7,134,0,False
56,35,29,7,7,6,14,94,10,56,3,0.0,2.67,20,0.26,9662.86,3,0,6,3,0,134.74,11,28,0,1,114.12,0.0,0.5,0.0,0,3,6,773.82,2,1,0,0.0,0,1,8,0,0,2,0,9,152,1,False
89,53,42,2,8,5,28,147,10,56,2,1.0,3.0,25,0.4,13700.9,3,1,14,4,0,56.16,23,38,0,1,100.29,0.0,0.5,0.0,0,2,5,1203.57,1,0,0,0.0,2,1,6,0,2,2,1,11,212,1,False
358,244,174,42,11,1,103,333,10,56,32,0.06,2.31,197,2.42,117684.0,37,5,6,32,0,153.59,94,237,0,1,113.7,0.0,0.0,0.14,5,188,11,7268.33,12,0,0,0.0,0,0,74,0,0,32,2,37,1487,1,True
26,7,6,0,5,0,14,67,10,56,1,0.0,1.0,2,0.02,129.83,1,0,3,1,0,143.36,4,3,0,1,143.13,0.0,0.0,0.0,0,1,1,64.91,0,0,0,0.0,0,0,1,0,0,1,0,2,19,2,True
220,177,130,49,9,5,34,271,10,56,6,0.07,7.67,145,2.21,252351.0,9,3,15,6,0,64.76,35,161,0,1,82.63,0.0,0.0,0.28,3,6,21,6623.09,1,2,0,0.0,0,0,46,0,0,4,0,23,1102,1,True
25,5,4,0,5,0,15,84,10,56,1,0.0,1.0,2,0.03,208.0,1,0,1,1,0,123.64,5,3,0,1,141.52,0.0,0.0,0.0,0,1,1,92.0,0,0,0,0.0,0,0,1,0,0,1,0,1,25,1,False
93,74,55,18,7,4,12,81,10,56,8,0.19,2.38,40,0.52,10248.0,11,3,10,8,0,120.26,6,63,0,1,120.26,0.0,0.5,0.17,2,8,4,1556.24,1,4,0,0.0,0,1,19,0,0,4,0,6,338,1,True
116,54,35,7,19,2,43,217,10,56,7,0.67,1.86,29,0.4,11308.5,8,1,5,7,0,105.26,35,48,0,1,123.13,0.0,0.5,0.43,0,7,4,1200.78,3,1,0,0.0,0,1,13,0,0,6,0,12,261,1,False
516,410,301,114,30,20,76,555,10,56,18,0.1,6.5,301,4.96,418545.0,27,9,22,19,1,91.5,89,387,1,1,91.27,0.0,0.5,0.21,8,34,26,14891.0,2,4,0,0.0,1,1,117,0,1,14,0,50,2596,1,True
146,102,70,28,6,1,38,186,10,56,9,0.75,3.0,68,0.82,65630.6,10,1,9,9,1,129.42,29,92,1,1,108.8,0.0,0.5,0.33,2,9,15,2454.5,4,3,0,0.0,0,1,27,0,0,6,0,7,475,1,True
85,56,44,13,10,2,19,112,10,56,4,0.0,4.25,42,0.72,64705.6,4,0,7,4,0,120.84,12,48,0,1,100.22,0.0,0.5,0.0,2,4,14,2147.21,0,0,0,0.0,0,1,17,0,0,4,0,6,359,2,False
268,224,158,86,21,5,23,177,10,56,11,0.0,6.27,163,3.21,237725.0,11,0,9,11,0,143.69,18,214,0,1,93.69,0.0,0.0,0.0,3,11,19,9615.55,0,0,0,0.0,0,0,69,0,0,11,1,13,1641,1,True
149,114,89,25,21,8,14,102,10,56,11,0.09,2.64,80,1.19,53985.6,18,7,11,11,1,160.19,12,102,1,1,110.19,0.0,0.5,0.22,1,23,8,3579.58,3,5,0,0.0,0,1,29,0,0,6,0,12,678,1,True
377,286,221,107,36,12,55,419,10,56,21,0.65,5.81,217,4.17,276484.0,22,1,12,21,0,140.74,57,273,0,1,100.85,0.0,0.5,0.38,3,21,18,12523.5,9,2,0,0.0,0,1,122,0,0,19,0,54,2268,1,True
302,238,150,50,30,11,34,212,10,56,15,0.11,4.07,143,2.41,146668.0,30,15,11,15,1,143.55,35,225,1,1,103.66,0.0,0.5,0.17,3,77,11,7242.97,6,3,0,0.0,0,1,61,0,0,12,1,28,1358,1,True
29,13,11,0,6,0,10,56,10,56,1,0.0,1.0,8,0.08,1269.35,3,2,2,1,0,112.87,0,10,0,1,112.87,0.0,0.5,1.0,0,1,1,234.56,0,0,0,0.0,0,1,1,0,0,1,0,0,57,1,False
31,13,11,0,7,0,11,58,10,56,1,0.0,1.0,8,0.08,1422.94,3,2,2,1,0,112.48,0,10,0,1,112.48,0.0,0.5,1.0,0,1,1,243.2,0,0,0,0.0,0,1,1,0,0,1,0,0,59,1,True
29,13,11,0,6,0,10,56,10,56,1,0.0,1.0,8,0.07,909.27,3,2,2,1,0,114.01,0,10,0,1,114.01,0.0,0.5,1.0,0,1,1,206.04,0,0,0,0.0,0,1,1,0,0,1,0,0,51,1,False
357,294,213,90,22,3,41,268,10,56,15,0.93,6.87,213,4.13,479041.0,16,1,11,15,0,132.22,34,282,0,1,92.33,0.0,0.5,0.13,4,15,31,12387.8,7,0,0,0.0,0,1,103,0,0,15,0,25,2066,1,True
130,100,63,21,14,9,16,94,10,56,10,0.08,3.0,52,0.85,31258.9,17,7,4,10,1,167.15,15,95,1,1,117.15,0.0,0.5,0.21,0,26,11,2535.88,3,2,0,0.0,0,1,30,0,0,8,1,13,545,1,True
105,71,55,15,12,2,22,137,10,56,6,3.0,3.0,52,0.74,33458.3,9,3,8,6,1,147.44,14,62,1,1,107.56,0.0,0.0,0.0,1,6,7,2211.08,0,1,0,0.0,0,0,18,0,0,5,0,8,425,2,True
198,157,115,25,16,8,25,149,10,56,8,0.21,4.0,100,1.63,113163.0,10,2,23,8,0,137.63,21,133,0,1,97.74,0.0,0.0,0.31,2,8,9,4885.74,2,3,0,0.0,0,0,32,0,0,5,2,17,877,1,True
287,191,140,48,25,11,71,364,10,56,16,0.04,3.0,139,1.86,114966.0,25,9,10,16,0,106.93,72,180,0,1,106.69,0.0,0.5,0.15,5,68,10,5570.65,1,3,0,0.0,0,1,48,0,0,13,0,36,1047,1,True
99,79,55,26,9,1,11,69,10,56,10,0.0,3.1,48,0.79,31976.1,10,0,6,10,0,120.68,2,72,0,1,120.68,0.0,0.5,0.0,3,10,10,2363.28,1,1,0,0.0,0,1,31,0,0,9,0,2,477,1,True
75,57,45,8,6,5,12,92,10,56,3,1.0,3.67,31,0.52,18163.1,4,1,13,3,0,143.5,7,43,0,1,103.62,0.0,0.5,0.33,0,3,7,1572.94,4,1,0,0.0,0,1,11,0,0,2,1,7,290,1,True
195,140,109,33,18,9,37,229,10,56,10,0.06,3.5,112,1.59,77800.4,18,8,8,14,0,121.84,36,127,0,1,101.23,0.0,0.0,0.08,1,30,9,4769.35,5,3,0,0.0,4,0,35,0,4,7,0,24,925,1,True
2253,1838,1334,421,136,75,279,2060,10,56,11,0.0,6.27,163,3.21,237725.0,11,0,9,11,1,143.69,18,214,1,1,93.69,0.0,0.0,0.0,3,11,19,9615.55,0,0,1,0.0,0,0,69,0,0,11,1,13,1641,1,True
407,335,247,49,26,13,46,341,10,56,32,0.01,2.28,224,3.0,278696.0,35,3,5,32,2,158.26,40,261,2,1,108.26,1.0,0.33,0.32,2,172,23,8989.41,32,1,0,0.0,0,1,73,1,0,31,0,29,1823,1,True
622,481,357,168,46,15,95,685,10,56,23,0.14,7.48,378,6.64,469731.0,26,3,10,23,0,91.92,101,470,0,1,91.68,0.0,0.5,0.2,8,82,16,19929.1,11,1,0,0.0,0,1,172,0,0,22,0,83,3429,1,True
364,283,168,55,36,14,45,281,10,56,16,0.12,4.44,162,2.89,188175.0,37,21,7,16,1,121.92,49,274,1,1,101.3,0.0,0.5,0.16,3,94,16,8665.46,5,2,0,0.0,0,1,71,0,0,14,1,39,1589,1,True
232,200,127,65,16,16,16,139,10,56,7,0.17,7.14,144,1.75,161300.0,11,4,5,7,0,108.28,22,193,0,1,87.66,0.0,0.5,0.39,1,17,14,5249.06,5,2,0,0.0,0,1,50,0,0,5,1,22,961,1,True
272,250,189,75,8,2,14,102,10,56,19,0.11,4.42,229,2.57,144036.0,20,1,19,19,0,99.85,6,230,0,1,99.85,0.0,0.5,0.89,0,19,13,7723.98,0,1,0,0.0,0,1,84,0,0,18,0,6,1525,1,True
108,69,51,14,16,1,23,123,10,56,7,0.08,2.86,54,0.82,59697.5,9,2,6,7,1,148.17,14,62,1,1,108.28,0.0,0.5,0.43,0,12,8,2463.37,0,1,0,0.0,0,1,20,0,0,6,1,7,490,1,True
29,14,10,2,5,1,10,57,10,56,3,1.0,1.0,9,0.06,661.16,4,1,0,3,0,134.75,1,13,0,1,134.75,0.0,0.5,0.33,1,3,1,169.67,0,1,0,0.0,0,1,3,0,0,2,0,1,50,1,False
38,22,16,3,5,3,11,64,10,56,3,0.5,1.33,12,0.12,2618.25,4,1,2,3,0,175.32,4,19,0,1,125.32,0.0,0.5,0.67,0,3,2,370.62,1,1,0,0.0,0,1,4,0,0,2,1,4,92,1,True
332,280,201,99,15,20,37,365,10,56,15,0.93,6.73,188,3.3,286211.0,16,1,10,15,0,117.21,47,269,0,1,96.6,0.0,0.5,0.13,4,15,26,9906.05,1,1,0,0.0,0,1,101,0,0,14,0,42,1748,1,True
80,57,44,10,8,4,15,149,10,56,10,0.03,1.5,37,0.43,11866.6,14,4,3,10,1,128.9,9,52,1,1,128.9,0.0,0.5,0.22,0,18,3,1295.41,1,2,0,0.0,0,1,15,0,0,8,1,9,300,1,True
815,582,403,175,40,21,193,1347,10,56,39,0.0,4.67,404,6.85,1020800.0,58,19,7,39,1,80.68,204,574,1,1,98.55,0.0,0.0,0.06,8,324,47,20548.8,0,2,0,0.0,0,0,182,0,0,37,1,134,3548,2,True
145,103,83,28,12,2,30,197,10,56,11,0.1,2.64,77,1.1,38527.5,20,9,9,11,1,151.23,22,93,1,1,111.34,0.0,0.0,0.2,4,35,5,3293.5,8,2,0,0.0,0,0,29,0,0,9,1,11,682,1,True
57,38,30,6,6,0,13,70,10,56,3,0.25,2.67,28,0.36,14558.3,5,2,4,4,0,156.15,3,33,0,1,106.15,0.0,0.0,0.67,0,3,4,1080.7,2,0,0,0.0,1,0,8,0,1,3,0,1,222,1,False
169,148,93,45,11,15,10,87,10,56,8,0.0,4.0,87,1.17,64235.4,10,2,3,8,1,152.63,15,143,1,1,102.63,0.0,0.5,0.5,0,8,10,3513.17,3,1,0,0.0,0,1,32,0,0,7,1,15,716,1,True
298,245,175,49,18,13,35,285,10,56,8,0.12,5.62,127,2.42,193541.0,16,8,19,8,1,92.45,33,181,1,1,92.21,0.0,0.0,0.23,5,14,19,7254.95,11,1,0,0.0,0,0,45,0,0,7,0,22,1264,1,True
90,60,46,20,12,2,18,130,10,56,7,0.83,3.0,45,0.61,28849.5,8,1,3,7,0,163.25,10,56,0,1,113.25,0.0,0.5,0.29,1,7,8,1819.57,2,1,0,0.0,0,1,21,0,0,6,0,10,369,1,True
249,201,151,34,27,10,21,192,10,56,9,0.09,5.33,146,2.34,325221.0,20,11,5,9,1,129.69,21,194,1,1,89.81,0.0,0.5,0.17,1,23,21,7028.92,4,1,0,0.0,0,1,48,0,0,8,1,19,1254,1,True
107,68,48,32,14,3,25,187,10,56,6,0.6,5.0,44,0.76,41291.0,7,1,4,6,0,129.5,18,63,0,1,108.88,0.0,0.5,0.5,3,6,18,2283.66,0,1,0,0.0,0,1,30,0,0,5,0,15,440,1,True
368,306,199,89,29,24,33,294,10,56,7,0.17,7.14,144,1.75,161300.0,11,4,5,7,1,108.28,22,193,0,1,87.66,0.0,0.5,0.39,1,17,14,5249.06,5,2,1,0.0,0,1,50,0,0,5,1,22,961,1,True
143,90,63,36,15,2,38,205,10,56,9,0.5,3.78,59,0.76,38077.4,10,1,6,9,0,133.73,30,83,0,1,113.11,0.0,0.5,0.56,3,13,12,2286.0,2,1,0,0.0,0,1,34,0,0,8,0,9,468,1,True
122,84,70,10,11,9,27,160,10,56,3,0.5,4.33,53,0.8,30922.0,10,7,19,3,0,45.06,26,64,0,1,93.16,0.0,0.5,0.48,0,4,7,2408.32,3,1,0,0.0,0,1,13,0,0,2,1,15,440,1,True
647,538,385,160,42,28,67,654,10,56,7,0.83,3.0,45,0.61,28849.5,8,1,3,7,0,163.25,10,56,0,1,113.25,0.0,0.5,0.29,1,7,8,1819.57,2,1,0,0.0,0,1,21,0,0,6,0,10,369,1,True
129,90,63,19,16,7,23,180,10,56,9,0.09,5.33,146,2.34,325221.0,20,11,5,9,1,129.69,21,194,1,1,89.81,0.0,0.5,0.17,1,23,21,7028.92,4,1,0,0.0,0,1,48,0,0,8,1,19,1254,1,True
76,56,37,22,7,4,13,127,10,56,10,0.0,3.1,48,0.79,31976.1,10,0,6,10,1,120.68,2,72,0,2,120.68,0.0,0.67,0.0,3,10,10,2363.28,1,1,1,0.0,0,2,31,0,0,9,0,2,477,1,False
43,20,17,1,8,4,15,139,10,56,3,1.0,3.67,31,0.52,18163.1,4,1,13,3,1,143.5,7,43,0,2,103.62,0.0,0.67,0.33,0,3,7,1572.94,4,1,1,0.0,0,2,11,0,0,2,1,7,290,1,True
48,21,17,3,7,0,20,93,10,56,2,1.0,1.5,14,0.14,3125.65,3,1,5,3,0,96.36,10,15,0,1,114.23,0.0,0.5,0.5,0,2,2,422.01,1,1,0,0.0,1,1,3,0,1,1,0,4,96,1,True
129,107,83,24,8,10,14,120,10,56,8,0.07,3.38,71,0.99,50299.5,14,6,13,8,0,147.01,16,93,0,1,107.12,0.0,0.0,0.23,1,22,8,2977.82,1,2,0,0.0,0,0,27,0,0,6,1,16,557,1,False
44,13,12,0,6,0,25,119,10,56,4,5.0,1.0,10,0.07,542.85,9,5,1,4,0,163.59,15,11,0,1,142.98,0.0,0.0,0.0,0,4,1,208.47,0,0,0,0.0,0,0,4,0,0,4,0,6,59,1,False
449,335,240,65,29,46,85,691,10,56,16,0.18,5.12,216,3.18,272184.0,26,10,7,16,0,53.46,120,311,0,1,95.76,0.0,0.0,0.27,10,16,25,9543.44,8,2,0,0.0,0,0,82,0,0,14,1,84,1669,2,True
40,25,18,5,5,0,10,56,10,56,3,1.0,2.33,13,0.19,4262.14,4,1,4,4,0,123.52,0,20,0,1,123.52,0.0,0.5,0.33,0,4,3,567.24,1,0,0,0.0,1,1,7,0,1,3,0,0,130,1,False
46,12,9,0,3,0,31,135,10,56,2,1.0,1.0,6,0.07,938.93,3,1,2,2,0,83.69,21,9,0,1,132.16,0.0,0.0,0.5,1,2,1,217.36,0,0,0,0.0,0,0,2,0,0,2,1,1,56,1,True
88,56,48,7,17,2,15,80,10,56,4,0.0,3.75,34,0.43,15932.2,4,0,8,4,1,158.66,7,47,1,1,108.66,0.0,0.0,0.0,2,4,7,1277.64,0,1,0,0.0,0,0,15,0,0,3,0,5,256,1,False
23,9,7,0,4,1,10,57,10,56,1,0.0,1.0,4,0.06,1069.6,1,0,2,1,0,174.69,1,6,0,1,124.69,0.0,0.0,0.0,0,1,1,177.22,0,0,0,0.0,0,0,1,0,0,1,0,1,40,1,False
64,12,11,0,11,6,41,186,10,56,0,0.0,0.0,9,0.14,2850.9,8,8,1,1,0,171.0,37,10,0,1,171.0,0.0,0.0,0.0,0,0,0,407.27,0,0,0,0.0,1,0,0,0,1,0,0,15,83,1,False
61,12,9,2,5,0,44,237,10,56,2,0.0,1.0,5,0.05,708.65,2,0,3,2,0,148.83,34,8,0,1,139.69,0.0,0.0,0.0,0,2,1,146.95,0,2,0,0.0,0,0,2,0,0,0,0,3,41,1,False
145,80,72,4,13,2,52,319,10,56,4,0.67,1.75,53,0.63,17102.0,9,5,17,4,0,56.6,44,62,0,1,100.73,0.0,0.5,0.7,0,0,4,1902.43,5,1,0,0.0,0,1,7,0,0,3,0,7,356,1,False
380,207,159,29,31,13,142,838,10,56,15,0.1,2.07,118,1.41,50113.4,22,7,23,15,1,61.56,144,159,1,1,111.56,0.0,0.0,0.24,5,0,7,4244.5,0,5,0,0.0,0,0,31,0,0,10,1,35,838,1,True
44,13,10,1,6,0,25,112,10,56,2,0.0,1.0,5,0.04,326.0,2,0,4,2,0,100.06,15,8,0,1,142.35,0.0,0.5,0.0,0,2,1,127.16,1,1,0,0.0,0,1,2,0,0,1,0,3,37,1,False
539,370,304,40,63,15,106,456,10,56,28,0.0,2.14,243,2.92,94009.3,38,10,44,30,0,129.99,111,312,0,1,109.37,0.0,0.5,0.1,15,190,11,8761.98,8,6,0,0.0,2,1,60,0,2,22,0,49,1690,1,True
478,341,291,25,53,24,84,333,10,56,21,0.02,1.95,234,3.17,115356.0,35,14,33,22,0,102.79,92,284,0,1,102.55,0.0,0.5,0.09,7,133,4,9505.05,9,6,0,0.0,1,1,41,0,1,15,0,44,1722,1,False
265,158,131,15,34,6,73,230,10,56,18,0.0,1.22,89,0.97,19891.9,23,5,29,18,0,145.14,69,113,0,1,124.53,0.0,0.5,0.2,1,18,2,2921.8,7,7,0,0.0,0,1,22,0,0,11,0,27,619,1,False
467,321,266,48,45,8,101,400,11,65,20,0.08,2.8,223,2.77,126882.0,24,4,50,20,0,102.21,98,270,0,1,101.97,0.0,0.5,0.18,9,132,10,8300.33,8,7,0,0.0,0,1,56,0,0,13,0,31,1527,1,True
591,432,370,40,58,17,101,433,10,56,25,0.02,2.6,302,4.56,237599.0,36,11,54,27,0,99.44,108,361,0,1,99.2,0.0,0.5,0.11,12,155,11,13674.9,9,8,0,0.0,2,1,65,0,2,17,1,51,2333,1,False
520,359,285,65,61,10,100,444,10,56,29,0.0,2.41,237,2.45,73241.7,40,11,33,30,0,130.93,94,302,0,1,110.32,0.0,0.5,0.09,15,371,11,7362.48,8,11,0,0.0,1,1,70,0,1,18,0,44,1468,1,False
575,399,340,41,62,23,114,560,10,56,24,0.04,2.58,259,3.38,114502.0,35,11,52,25,0,86.64,127,330,0,1,104.51,0.0,0.5,0.13,12,146,11,10131.8,9,6,0,0.0,1,1,62,0,1,18,0,59,1871,1,True
116,56,49,2,15,1,45,212,10,56,6,0.6,1.0,32,0.38,5553.6,7,1,16,6,0,89.35,36,39,0,1,121.57,0.0,0.5,0.5,0,6,1,1146.94,4,2,0,0.0,0,1,6,0,0,4,0,9,245,1,False
60,25,20,4,10,1,25,85,10,56,4,0.67,1.0,11,0.09,977.03,5,1,8,4,0,141.2,16,16,0,1,140.97,0.0,0.5,0.5,0,4,1,281.62,0,3,0,0.0,0,1,4,0,0,1,0,6,75,1,False
68,32,26,6,11,1,25,85,10,56,4,0.0,1.25,16,0.13,1884.34,6,2,9,4,0,127.68,16,22,0,1,127.44,0.0,0.5,0.5,0,4,2,403.45,1,3,0,0.0,0,1,5,0,0,1,0,6,100,1,False
60,25,20,4,10,1,25,85,10,56,4,0.67,1.0,11,0.09,977.03,5,1,8,4,0,141.2,16,16,0,1,140.97,0.0,0.5,0.5,0,4,1,281.62,0,3,0,0.0,0,1,4,0,0,1,0,6,75,1,True
65,30,24,6,10,1,25,85,10,56,4,0.0,1.25,15,0.12,1785.39,6,2,8,4,0,132.52,16,21,0,1,132.29,0.0,0.5,0.5,0,4,2,373.77,0,3,0,0.0,0,1,5,0,0,1,0,6,94,1,False
59,24,19,4,8,1,27,88,10,56,4,0.67,1.0,11,0.09,888.37,5,1,7,4,0,141.53,18,16,0,1,141.29,0.0,0.5,0.5,0,4,1,264.99,0,3,0,0.0,0,1,4,0,0,1,0,6,72,1,True
454,303,240,72,47,8,104,502,10,56,31,0.06,2.03,227,2.89,103738.0,44,13,24,31,0,132.17,102,278,0,1,111.56,0.0,0.5,0.13,12,378,6,8677.67,0,27,0,0.0,0,1,63,0,0,4,0,48,1682,2,True
79,44,33,4,11,2,24,99,10,56,4,0.67,1.25,21,0.31,7998.98,5,1,9,4,1,119.12,16,34,1,1,118.88,0.0,0.5,0.5,0,4,2,937.07,2,3,0,0.0,0,1,5,0,0,1,0,8,192,1,False
75,40,30,3,11,2,24,98,10,56,4,0.22,1.0,19,0.26,4248.97,7,3,8,4,1,124.95,16,31,1,1,124.71,0.0,0.5,0.5,0,4,1,787.89,2,3,0,0.0,0,1,4,0,0,1,0,8,174,1,False
96,55,39,8,14,2,27,112,10,56,7,0.22,1.14,27,0.33,5725.4,10,3,9,7,1,170.12,19,45,1,1,130.23,0.0,0.5,0.52,0,0,2,995.76,2,3,0,0.0,0,1,8,0,0,4,0,9,221,1,True
58,29,23,5,10,1,19,80,10,56,4,0.67,1.25,13,0.12,1568.11,5,1,8,4,0,172.61,10,20,0,1,132.73,0.0,0.5,0.5,0,4,2,348.9,0,3,0,0.0,0,1,5,0,0,1,0,4,89,1,True
135,90,66,11,13,2,32,123,10,56,7,0.29,1.71,53,0.82,25904.4,11,4,16,7,1,131.87,24,73,1,1,111.25,0.0,0.5,0.5,0,0,4,2448.03,0,5,0,0.0,0,1,12,0,0,2,0,9,454,1,True
107,74,55,6,11,2,22,90,10,56,4,0.56,1.75,44,0.64,23574.8,10,6,11,4,1,122.95,14,62,1,1,102.33,0.0,0.5,0.58,0,0,4,1932.22,5,3,0,0.0,0,1,7,0,0,1,0,6,351,1,False
125,81,62,10,17,2,27,85,10,56,7,0.29,1.57,48,0.67,18197.6,11,4,14,7,1,154.86,19,66,1,1,114.98,0.0,0.5,0.5,0,0,4,2016.29,0,5,0,0.0,0,1,11,0,0,2,0,8,394,1,True
54,29,23,5,10,1,15,64,10,56,4,0.67,1.25,13,0.12,1568.11,5,1,8,4,0,182.73,6,20,0,1,132.73,0.0,0.5,0.5,0,4,2,348.9,0,3,0,0.0,0,1,5,0,0,1,0,3,89,1,True
91,55,42,4,12,2,24,97,10,56,4,0.44,1.25,29,0.43,10839.4,7,3,10,4,1,112.63,16,44,1,1,112.39,0.0,0.5,0.67,0,0,2,1278.16,3,3,0,0.0,0,1,5,0,0,1,0,8,250,1,False
37,16,13,4,6,0,15,75,10,56,1,0.0,3.0,9,0.11,3667.99,1,0,3,1,0,89.21,5,12,0,1,107.08,0.0,0.0,0.0,0,1,3,320.48,0,1,0,0.0,0,0,3,0,0,0,0,2,69,1,False
59,24,19,4,11,1,24,80,10,56,4,0.67,1.0,11,0.09,888.37,5,1,7,4,0,161.91,15,16,0,1,141.29,0.0,0.5,0.5,0,4,1,264.99,0,3,0,0.0,0,1,4,0,0,1,0,6,72,1,False
72,35,28,8,11,1,26,93,10,56,4,0.0,1.5,18,0.16,2654.59,6,2,9,4,0,126.46,17,25,0,1,126.23,0.0,0.5,0.5,0,4,3,486.41,1,3,0,0.0,0,1,6,0,0,1,0,7,117,1,False
57,24,19,4,11,1,22,78,10,56,4,0.67,1.0,11,0.09,888.37,5,1,7,4,0,161.91,13,16,0,1,141.29,0.0,0.5,0.5,0,4,1,264.99,0,3,0,0.0,0,1,4,0,0,1,0,5,72,1,False
80,45,36,9,10,1,25,96,10,56,4,0.0,2.0,23,0.22,5719.03,6,2,11,4,0,120.16,16,33,0,1,119.92,0.0,0.5,0.5,0,4,5,648.21,1,3,0,0.0,0,1,8,0,0,1,0,7,142,1,False
57,24,19,4,9,1,24,80,10,56,4,0.67,1.0,11,0.09,888.37,5,1,7,4,0,161.91,15,16,0,1,141.29,0.0,0.5,0.5,0,4,1,264.99,0,3,0,0.0,0,1,4,0,0,1,0,6,72,1,False
421,309,259,63,30,13,82,445,10,56,19,0.03,3.0,239,3.46,137275.0,27,8,27,19,1,100.34,85,281,1,1,100.1,0.0,0.5,0.15,6,81,6,10370.0,0,16,0,0.0,0,1,57,0,0,3,0,42,1941,1,True
58,43,41,0,5,1,10,61,9,54,0,0.0,0.0,39,0.43,10768.8,36,36,1,0,0,171.0,2,41,0,1,171.0,0.0,0.5,0.0,0,0,0,1299.85,0,0,0,0.0,0,1,0,0,0,0,0,2,236,1,True
61,34,27,11,8,1,19,77,10,56,2,0.0,4.5,18,0.17,4461.85,2,0,7,2,0,90.82,10,26,0,1,108.69,0.0,0.0,0.0,0,2,8,507.0,0,2,0,0.0,0,0,9,0,0,0,1,4,110,0,True
109,50,41,6,16,0,43,268,10,56,4,0.0,2.25,29,0.42,13773.1,4,0,11,4,0,63.33,33,38,0,1,111.44,0.0,0.5,0.0,3,4,4,1256.12,1,2,0,0.0,0,1,9,0,0,2,0,13,253,2,False
138,99,77,20,18,0,21,107,10,56,10,0.07,2.1,58,0.59,16793.3,13,3,19,10,0,169.36,11,79,0,1,119.36,0.0,0.5,0.27,4,42,6,1780.45,0,6,0,0.0,0,1,21,0,0,4,1,2,374,2,False
214,150,112,22,27,1,37,114,10,56,20,0.11,1.8,91,0.82,24512.2,25,5,19,20,1,174.09,31,130,1,1,124.09,0.0,0.0,0.1,7,176,8,2453.19,0,5,0,0.0,0,0,36,0,0,15,2,13,546,1,False
174,131,129,0,33,1,10,61,9,54,0,0.0,0.0,127,1.79,47273.5,124,124,1,0,0,171.0,2,129,0,1,171.0,0.0,0.5,0.0,0,0,0,5381.36,0,0,0,0.0,0,1,0,0,0,0,0,2,764,1,True
60,30,22,4,9,1,21,90,10,56,4,0.33,1.75,20,0.17,4253.86,5,1,4,4,0,141.58,12,25,0,1,120.96,0.0,0.5,0.75,1,0,4,502.38,2,0,0,0.0,0,1,7,0,0,4,0,4,120,1,False
60,32,27,2,10,3,18,84,10,56,2,0.0,2.0,19,0.25,5944.76,2,0,7,2,0,90.02,11,24,0,1,107.9,0.0,0.5,0.0,0,2,3,737.54,4,0,0,0.0,0,1,4,0,0,2,0,5,142,1,False
64,37,32,3,9,4,18,85,10,56,2,0.0,2.5,26,0.34,11824.2,2,0,7,2,0,67.31,12,29,0,1,99.54,0.0,0.5,0.0,0,2,4,1025.48,4,0,0,0.0,0,1,5,0,0,2,0,6,185,1,False
