LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
2559,1770,1307,382,333,248,456,2755,10,56,77,0.02,4.4,1030,15.56,922308.0,173,96,5,77,2,54.7,567,1354,2,1,96.99,0,0.0,0.03,51,3445,21,46692.3,0,19,0,0,0,0,339,0,0,58,1,492,8055,1,False
90,58,42,11,8,4,24,167,10,56,2,1.0,7.0,36,0.45,22215.7,3,1,4,2,0,41.87,18,53,0,1,91.87,0,0.0,0.5,0,2,8,1363.26,0,2,0,0,0,0,14,0,0,0,0,14,261,1,False
170,137,100,15,15,6,18,83,10,56,17,0.0,1.65,104,1.13,27947.1,19,2,7,18,0,116.53,14,129,0,1,116.53,0,0.5,0.5,2,0,5,3385.91,6,0,0,0,1,1,28,0,1,17,1,9,740,2,False
133,107,81,16,16,1,10,57,10,56,17,0.75,1.35,69,0.59,11894.6,18,1,9,17,0,126.07,1,97,0,1,126.07,0,0.5,0.29,6,52,4,1771.93,2,2,0,0,0,1,23,0,0,15,2,1,418,2,False
282,232,171,49,30,3,20,76,10,56,35,0.16,1.71,169,1.66,59705.9,39,4,10,35,0,122.97,13,221,0,1,122.97,0,0.5,0.09,10,355,9,4984.63,4,5,0,0,0,1,60,0,0,30,2,7,1077,2,False
31,13,10,1,4,1,14,64,10,56,2,0.5,1.0,8,0.07,1003.79,4,2,1,2,0,167.16,5,11,0,1,127.28,0,0.5,0.75,0,2,1,220.76,0,1,0,0,0,1,2,0,0,1,0,2,56,1,False
88,61,45,7,16,4,11,64,10,56,17,0.0,1.65,104,1.13,27947.1,19,2,7,18,1,116.53,14,129,1,1,116.53,1,0.33,0.5,2,0,5,3385.91,6,0,0,0,1,1,28,1,1,17,1,9,740,2,False
138,86,64,11,17,5,35,108,10,56,11,0.13,1.91,59,0.62,12068.4,17,6,4,11,0,160.72,30,81,0,1,120.84,0,0.5,0.29,3,38,6,1869.77,0,2,0,0,0,1,21,0,0,9,0,13,411,1,False
40,24,16,4,6,1,10,57,10,56,5,0.0,1.0,13,0.08,1061.14,5,0,2,5,0,141.45,1,21,0,1,141.45,0,0.5,0.0,0,5,1,247.75,2,1,0,0,0,1,5,0,0,4,1,1,73,1,False
35,19,14,3,6,1,10,57,10,56,4,0.0,1.0,11,0.07,1001.14,4,0,2,4,0,140.88,1,16,0,1,140.88,0,0.5,0.0,0,4,1,223.75,2,1,0,0,0,1,4,0,0,3,1,1,65,1,False
122,98,76,15,14,6,10,64,10,56,13,0.42,1.92,65,0.62,15633.8,15,2,7,13,0,120.52,6,90,0,1,120.52,0,0.5,0.12,7,42,5,1859.42,4,4,0,0,0,1,25,0,0,9,0,6,409,2,False
187,159,123,26,15,22,13,92,10,56,14,0.15,2.71,124,1.48,64426.5,17,3,7,14,1,158.24,25,151,1,1,108.24,0,0.5,0.48,6,34,14,4451.44,14,2,0,0,0,1,38,0,0,12,1,25,860,1,False
40,24,18,2,6,0,10,56,10,56,4,0.67,1.5,15,0.14,2879.42,5,1,2,4,0,130.61,0,21,0,1,130.61,0,0.5,0.5,1,6,3,414.85,3,1,0,0,0,1,6,0,0,3,1,0,101,2,True
54,39,27,9,5,0,10,56,10,56,7,0.17,1.57,23,0.19,3131.87,8,1,3,7,1,132.22,0,35,1,1,132.22,0,0.5,0.86,0,3,3,569.71,1,1,0,0,0,1,11,0,0,6,2,0,150,1,True
144,111,82,15,20,15,13,82,10,56,11,0.5,2.27,79,0.93,46295.6,12,1,8,11,1,160.75,18,102,1,1,110.75,0,0.5,0.55,3,23,13,2802.29,12,1,0,0,0,1,25,0,0,10,1,18,549,1,False
107,87,66,18,10,1,10,58,10,56,11,0.1,2.09,57,0.63,15501.5,13,2,7,11,1,119.96,1,78,1,1,119.96,0,0.5,0.41,1,39,6,1893.59,8,2,0,0,0,1,23,0,0,9,1,1,427,1,True
397,350,271,54,32,22,15,115,10,56,36,0.05,2.33,281,3.48,114990.0,43,7,11,37,1,111.69,27,338,1,1,111.69,0,0.5,0.19,12,490,11,10428.3,12,5,0,0,1,1,84,0,1,31,1,25,2102,2,False
148,122,92,32,13,12,13,81,10,56,11,0.2,2.73,87,1.06,35573.6,13,2,9,11,0,161.61,15,112,0,1,111.61,0,0.5,0.32,2,26,8,3169.1,10,3,0,0,0,1,30,0,0,8,1,15,642,1,False
112,86,60,23,14,12,12,80,10,56,10,0.28,2.2,52,0.68,18500.1,12,2,6,10,0,169.02,14,79,0,1,119.02,0,0.5,0.25,2,30,5,2049.68,9,2,0,0,0,1,22,0,0,8,1,14,451,1,False
194,164,119,34,18,16,12,84,10,56,17,0.08,2.29,112,1.48,47458.9,21,4,8,17,0,164.65,18,155,0,1,114.65,0,0.5,0.32,6,102,6,4444.2,7,1,0,0,0,1,39,0,0,16,2,18,903,1,True
242,206,142,38,20,20,16,88,10,56,19,0.0,2.58,149,1.81,86144.8,24,5,5,19,0,160.46,26,200,0,1,110.46,0,0.5,0.2,8,112,11,5433.04,5,5,0,0,0,1,49,0,0,14,1,22,1046,1,True
252,221,140,54,21,7,10,64,10,56,4,0.67,1.5,15,0.14,2879.42,5,1,2,4,1,130.61,0,21,0,2,130.61,0,0.67,0.5,1,6,3,414.85,3,1,1,0,0,2,6,0,0,3,1,0,101,2,True
108,83,63,16,15,1,10,57,10,56,12,0.18,1.75,63,0.65,18125.0,13,1,5,13,1,119.76,1,77,1,1,119.76,0,0.5,0.83,1,0,7,1942.94,5,0,0,0,1,1,21,0,1,12,1,1,433,2,True
50,35,25,8,5,1,10,57,10,56,7,0.25,1.57,21,0.18,3169.89,9,2,3,7,0,132.18,1,31,0,1,132.18,0,0.5,0.71,0,0,3,543.08,0,2,0,0,0,1,11,0,0,5,0,1,142,1,True
202,158,115,24,26,7,18,77,10,56,23,0.03,1.78,99,0.89,21357.2,27,4,7,23,0,125.04,15,150,0,1,125.04,0,0.5,0.22,5,138,8,2677.06,6,4,0,0,0,1,41,0,0,19,2,11,619,1,False
32,18,13,3,4,0,10,56,10,56,4,0.0,1.0,11,0.08,897.06,4,0,1,4,0,141.26,0,16,0,1,141.26,0,0.5,0.0,0,4,1,227.56,1,0,0,0,0,1,4,0,0,4,1,0,66,1,False
29,15,11,2,4,0,10,56,10,56,3,0.0,1.0,9,0.07,837.06,3,0,1,3,0,133.94,0,13,0,1,133.94,0,0.5,0.0,0,3,1,203.56,1,0,0,0,0,1,3,0,0,3,1,0,58,1,False
181,152,111,22,17,6,12,65,10,56,21,0.05,1.86,95,0.85,20560.4,25,4,7,21,0,124.85,8,144,0,1,124.85,0,0.5,0.2,5,161,8,2564.3,7,3,0,0,0,1,39,0,0,18,1,8,585,2,False
68,50,35,13,8,0,10,56,10,56,8,0.06,1.75,33,0.29,6072.79,15,7,1,8,0,125.73,0,48,0,1,125.73,0,0.0,0.2,1,22,5,874.35,0,1,0,0,0,0,14,0,0,7,0,0,214,1,False
579,486,343,113,51,3,42,252,10,56,38,0.04,3.5,364,4.81,250525.0,45,7,9,38,0,105.04,35,472,0,1,105.04,0,0.0,0.11,15,462,23,14429.5,0,3,0,0,0,0,133,0,0,35,1,19,2745,1,True
119,96,72,22,13,7,10,64,10,56,6,0.0,4.17,75,1.08,50958.4,6,0,5,6,0,149.48,7,90,0,1,99.48,0,0.0,0.0,5,6,6,3246.58,0,6,0,0,0,0,25,0,0,0,0,7,618,1,False
53,20,15,4,6,1,27,107,10,56,3,0.5,1.67,12,0.1,2103.9,4,1,2,3,0,93.79,18,17,0,1,126.01,0,0.5,0.67,0,4,3,290.79,0,2,0,0,0,1,5,0,0,1,0,5,75,1,False
44,20,14,1,5,0,19,71,10,56,2,0.0,1.5,10,0.1,1818.87,2,0,3,2,0,121.77,9,16,0,1,121.53,0,0.5,0.0,0,2,2,306.09,0,0,0,0,0,1,3,0,0,2,0,3,68,1,False
64,45,31,10,9,0,10,56,10,56,9,0.62,1.56,27,0.18,3071.69,10,1,3,9,0,133.15,0,41,0,1,133.15,0,0.0,0.44,1,13,2,545.07,1,1,0,0,0,0,14,0,0,8,1,0,151,2,True
53,28,21,8,7,0,18,90,10,56,2,0.0,3.0,16,0.26,7577.09,2,0,4,2,0,109.12,8,23,0,1,108.88,0,0.5,0.0,1,2,5,765.65,0,1,0,0,0,1,6,0,0,1,0,2,153,2,True
41,26,22,1,5,7,10,64,10,56,3,0.0,1.0,19,0.21,4631.77,4,1,2,3,0,156.75,7,23,0,1,116.86,0,0.5,1.0,0,1,1,636.36,1,1,0,0,0,1,3,0,0,2,1,7,142,1,False
46,31,22,3,5,1,10,57,10,56,7,0.5,1.14,18,0.13,1377.57,8,1,3,7,0,141.68,1,27,0,1,141.68,0,0.5,0.57,0,3,2,399.57,3,0,0,0,0,1,8,0,0,7,1,1,112,1,False
77,56,41,11,11,3,10,59,10,56,7,0.17,1.71,34,0.37,10474.7,11,4,5,7,0,123.42,3,50,0,1,123.42,0,0.5,0.39,2,21,5,1106.03,0,4,0,0,0,1,12,0,0,3,0,3,259,1,False
59,34,26,7,9,2,16,67,10,56,6,0.4,1.33,22,0.19,3183.77,7,1,2,6,0,181.68,8,31,0,1,131.68,0,0.5,0.67,1,6,2,583.12,0,2,0,0,0,1,8,0,0,4,0,3,144,1,False
107,63,48,15,11,1,33,130,10,56,6,0.07,2.17,42,0.51,17670.9,9,3,4,6,0,112.22,24,58,0,1,111.98,0,0.5,0.39,0,14,4,1530.26,0,4,0,0,0,1,13,0,0,2,0,11,318,1,True
47,33,25,4,4,2,10,58,10,56,7,0.04,1.0,23,0.21,3204.02,11,4,1,7,0,132.25,2,31,0,1,132.25,0,0.5,0.29,0,13,1,619.77,1,0,0,0,0,1,7,0,0,7,1,2,156,2,False
862,824,577,180,1,84,37,257,10,56,7,0.5,1.14,18,0.13,1377.57,8,1,3,7,0,141.68,1,27,0,1,141.68,0,0.5,0.57,0,3,2,399.57,3,0,0,0,0,1,8,0,0,7,1,1,112,1,True
211,181,140,31,11,30,19,130,10,56,19,0.05,2.32,137,1.65,71218.7,32,13,2,19,0,151.03,39,178,0,1,111.14,0,0.5,0.13,10,177,18,4937.98,4,3,0,0,0,1,44,0,0,16,1,39,960,1,False
112,96,59,12,6,4,10,60,10,56,13,0.04,1.54,59,0.61,15728.3,17,4,4,14,0,124.17,4,91,0,1,124.17,0,0.5,0.21,2,55,3,1839.1,1,0,0,0,1,1,20,0,1,13,1,4,414,1,False
207,180,109,34,9,21,18,121,10,56,11,0.07,3.91,111,1.36,64490.0,14,3,5,12,1,143.6,29,174,1,1,103.71,0,0.5,0.39,0,4,11,4074.11,5,0,0,0,1,1,43,0,1,11,1,29,784,1,False
208,188,133,48,10,35,10,100,10,56,15,0.01,3.47,132,1.74,79871.6,21,6,2,15,0,147.57,35,185,0,1,107.68,0,0.5,0.18,4,71,10,5233.3,5,5,0,0,0,1,52,0,0,10,1,35,1012,1,False
225,200,125,43,15,11,10,71,10,56,34,0.03,1.59,120,1.22,31376.9,44,10,6,34,0,129.75,11,193,0,1,129.75,0,0.5,0.07,6,570,5,3673.72,0,8,0,0,0,1,54,0,0,26,5,11,854,1,False
39,24,20,2,5,6,10,63,10,56,2,0.0,2.0,17,0.23,8175.68,2,0,2,2,0,129.33,6,21,0,1,108.71,0,0.5,0.0,0,2,3,697.53,2,0,0,0,0,1,4,0,0,2,1,6,142,1,False
111,73,50,10,10,1,28,115,10,56,7,0.17,2.0,43,0.45,12062.9,10,3,5,7,0,156.21,19,67,0,1,116.33,0,0.5,0.48,0,8,6,1337.71,1,1,0,0,0,1,14,0,0,6,1,6,297,1,False
157,133,93,35,14,7,10,64,10,56,7,0.04,1.0,23,0.21,3204.02,11,4,1,7,1,132.25,2,31,0,2,132.25,0,0.67,0.29,0,13,1,619.77,1,0,1,0,0,2,7,0,0,7,1,2,156,2,True
66,49,31,6,7,3,10,59,10,56,6,0.0,1.83,27,0.29,5662.6,8,2,3,6,0,124.98,3,45,0,1,124.98,0,0.5,0.5,0,2,3,858.75,2,0,0,0,0,1,11,0,0,6,2,3,203,1,False
40,23,17,3,7,0,10,56,10,56,5,0.12,1.0,14,0.09,951.27,7,2,2,5,0,141.82,0,20,0,1,141.82,0,0.0,0.6,0,5,1,257.81,0,2,0,0,0,0,5,0,0,3,2,0,74,2,False
61,41,30,5,10,0,10,56,10,56,6,0.8,1.67,22,0.18,3001.98,7,1,5,6,0,131.83,0,35,0,1,131.83,0,0.5,0.33,0,10,3,527.39,0,2,0,0,0,1,10,0,0,4,0,0,133,1,False
39,11,10,0,10,0,18,91,10,56,6,0.0,1.0,7,0.03,85.53,6,0,2,6,0,211.91,8,8,0,1,161.91,0,0.0,0.0,0,6,1,80.53,0,0,0,0,0,0,6,0,0,6,0,1,35,1,False
77,44,33,5,15,0,18,91,10,56,10,0.0,1.0,32,0.25,3527.28,21,11,0,10,0,133.14,8,43,0,1,133.14,0,0.0,0.09,0,70,1,749.23,0,1,0,0,0,0,10,0,0,9,0,1,186,1,False
132,106,65,22,16,1,10,57,10,56,9,0.12,3.22,75,0.93,27322.8,12,3,4,9,0,109.62,1,101,0,1,109.62,0,0.0,0.44,6,17,9,2778.14,0,1,0,0,0,0,29,0,0,8,0,1,574,1,False
91,54,39,5,14,0,23,130,10,56,5,0.17,2.2,37,0.43,11665.2,14,9,3,5,0,152.66,13,50,0,1,112.77,0,0.0,0.24,2,6,3,1301.4,0,0,0,0,0,0,11,0,0,5,0,2,283,1,False
345,284,195,52,35,9,26,174,10,56,21,0.01,3.0,198,2.55,86421.9,28,7,6,21,0,156.69,25,271,0,1,106.69,0,0.0,0.16,12,169,6,7638.21,0,2,0,0,0,0,63,0,0,19,1,17,1472,1,True
103,82,59,11,11,1,10,57,10,56,11,0.8,1.45,50,0.42,8700.59,12,1,7,11,0,125.63,1,74,0,1,125.63,0,0.5,0.27,2,26,3,1272.99,4,1,0,0,0,1,16,0,0,10,1,1,294,2,False
115,98,71,14,7,1,10,57,10,56,14,0.1,1.5,59,0.56,11710.4,18,4,10,14,0,125.43,1,87,0,1,125.43,0,0.5,0.16,2,74,3,1691.17,3,1,0,0,0,1,21,0,0,13,1,1,377,2,False
54,34,26,3,10,1,10,57,10,56,6,0.2,1.33,21,0.19,3452.07,7,1,4,6,0,131.4,1,29,0,1,131.4,0,0.5,0.83,1,0,3,577.38,5,1,0,0,0,1,8,0,0,5,1,1,143,1,False
310,222,163,28,25,13,63,179,10,56,23,0.08,2.17,189,2.11,61750.3,30,7,6,24,0,150.02,66,215,0,1,110.13,0,0.5,0.22,6,144,7,6340.65,6,2,0,0,1,1,50,0,1,21,1,29,1305,1,False
85,60,46,6,7,6,18,98,10,56,9,0.19,1.67,40,0.4,8274.33,11,2,5,9,0,175.09,14,54,0,1,125.09,0,0.5,0.67,2,0,5,1206.95,6,2,0,0,0,1,15,0,0,7,1,7,285,1,False
206,150,110,15,23,15,33,137,10,56,19,0.04,1.89,118,1.32,31335.0,28,9,6,21,0,156.38,38,143,0,1,116.49,0,0.5,0.15,6,112,7,3960.12,6,0,0,0,2,1,36,0,2,19,1,21,845,1,True
135,89,65,13,15,7,31,124,10,56,11,0.27,1.91,61,0.64,15516.0,14,3,6,11,0,159.86,28,82,0,1,119.98,0,0.5,0.58,2,0,5,1915.66,4,3,0,0,0,1,21,0,0,8,1,13,427,1,False
164,135,85,28,19,8,10,64,10,56,20,0.19,1.8,80,0.79,21318.2,23,3,6,20,0,124.56,8,128,0,1,124.56,0,0.5,0.15,5,118,9,2375.19,0,2,0,0,0,1,36,0,0,18,1,8,542,2,False
85,52,38,8,9,4,24,105,10,56,8,0.29,1.62,35,0.34,7308.61,9,1,5,8,0,165.0,18,46,0,1,125.11,0,0.5,0.75,2,0,3,1015.94,5,1,0,0,0,1,13,0,0,7,1,7,237,1,False
121,80,57,12,11,8,30,120,10,56,9,0.12,1.89,54,0.63,17094.2,11,2,5,9,0,136.62,28,74,0,1,116.01,0,0.5,0.61,2,0,4,1880.57,6,1,0,0,0,1,17,0,0,8,1,13,397,1,False
112,69,52,10,13,5,30,116,10,56,9,0.06,2.0,49,0.52,12790.5,11,2,5,9,0,159.83,25,63,0,1,119.94,0,0.5,0.56,2,8,5,1561.21,4,2,0,0,0,1,18,0,0,7,1,10,342,1,False
312,213,163,36,27,24,72,214,10,56,23,0.12,2.52,170,2.02,66859.5,31,8,7,24,0,132.6,86,205,0,1,111.99,0,0.5,0.24,7,176,14,6055.89,9,6,0,0,1,1,58,0,1,17,1,43,1202,1,False
90,44,36,6,10,0,36,120,10,56,7,0.0,1.0,34,0.25,5342.77,8,1,1,7,0,146.46,26,42,0,1,125.84,0,0.0,1.0,0,0,1,762.81,0,0,0,0,0,0,7,0,0,7,1,7,198,1,False
215,184,121,41,21,10,10,66,10,56,28,0.07,1.79,115,1.14,27845.5,33,5,7,28,0,124.8,10,176,0,1,124.8,0,0.5,0.13,7,322,9,3414.11,0,5,0,0,0,1,50,0,0,23,2,10,783,2,False
53,34,24,2,9,1,10,57,10,56,5,0.25,1.4,19,0.18,3352.41,6,1,4,5,0,130.87,1,29,0,1,130.87,0,0.5,0.8,1,2,3,544.16,5,1,0,0,0,1,7,0,0,4,1,1,133,1,False
151,130,95,15,11,3,10,59,10,56,18,0.08,1.83,85,0.8,21124.3,21,3,5,18,0,124.23,3,124,0,1,124.23,0,0.5,0.26,7,98,7,2393.23,2,2,0,0,0,1,33,0,0,16,1,3,530,1,True
155,135,101,15,9,7,11,67,10,56,18,0.1,1.78,85,0.79,20693.5,21,3,6,18,0,124.31,8,128,0,1,124.31,0,0.5,0.24,7,74,7,2380.71,2,2,0,0,0,1,32,0,0,16,1,8,532,1,False
76,39,28,7,13,0,24,99,10,56,9,0.04,1.11,26,0.18,2549.11,12,3,1,9,1,190.44,14,37,1,1,140.44,0,0.0,0.37,0,32,2,530.48,0,1,0,0,0,0,10,0,0,8,0,3,148,1,False
222,186,134,43,26,5,10,61,10,56,19,0.28,2.58,140,1.9,61394.6,21,2,5,20,0,111.62,5,173,0,1,111.62,0,0.0,0.24,14,91,7,5697.44,0,5,0,0,1,0,49,0,1,14,1,5,1130,1,True
582,487,325,95,64,37,31,185,10,56,30,0.97,3.17,308,4.6,246652.0,31,1,11,30,0,152.6,53,443,0,1,102.6,0,0.0,0.07,18,82,17,13803.0,0,13,0,0,0,0,95,0,0,17,1,50,2482,1,True
161,121,84,33,23,11,17,77,10,56,10,1.0,3.1,93,1.42,67905.4,11,1,6,10,0,154.97,18,114,0,1,104.97,0,0.0,0.1,7,18,7,4273.73,0,3,0,0,0,0,31,0,0,7,0,13,808,1,False
139,102,62,20,9,12,28,166,16,88,5,1.0,3.6,78,1.01,56870.2,6,1,2,5,1,77.02,26,99,1,1,94.9,0,0.0,0.2,2,8,5,3030.7,0,3,0,0,0,0,18,0,0,2,0,21,570,1,False
408,263,181,100,32,9,113,865,10,56,11,0.31,6.36,182,2.32,214431.0,20,9,1,11,0,43.4,110,248,0,1,91.88,0,0.0,0.39,7,0,18,6968.44,0,1,0,0,0,0,70,0,0,10,0,33,1283,1,False
758,598,404,168,72,30,88,242,10,56,47,0.05,3.45,383,5.24,227093.0,54,7,16,48,0,147.9,108,568,0,1,108.02,0,0.0,0.09,19,469,14,15715.8,0,0,0,0,1,0,162,0,1,47,2,61,3103,1,True
175,97,68,9,28,0,50,129,10,56,18,0.06,1.39,65,0.87,26303.1,23,5,6,19,0,168.09,40,90,0,1,128.21,0,0.5,0.26,0,58,3,2615.02,0,3,0,0,1,1,25,0,1,15,1,13,557,1,False
77,48,35,12,9,3,20,117,4,12,3,0.5,3.67,38,0.41,38128.7,4,1,1,3,0,65.9,19,46,0,1,98.13,0,0.0,0.67,1,1,9,1237.53,0,2,0,0,0,0,11,0,0,1,1,11,245,1,False
83,53,38,7,12,3,18,102,10,56,2,1.0,2.5,20,0.29,8165.14,3,1,4,2,0,87.18,11,30,0,1,105.05,0,0.0,0.5,1,2,4,875.17,0,2,0,0,0,0,5,0,0,0,1,8,175,1,True
78,49,36,9,15,1,14,63,10,56,8,0.07,1.38,30,0.29,5654.86,10,2,2,8,1,130.69,5,46,1,1,130.69,0,0.5,0.44,1,0,3,857.8,0,6,0,0,0,1,11,0,0,2,0,2,209,1,False
67,39,21,5,9,5,19,79,4,12,4,0.67,2.0,21,0.25,7187.74,5,1,2,4,1,101.27,20,36,1,1,119.14,0,0.5,0.5,1,4,4,741.97,1,1,0,0,0,1,8,0,0,3,0,8,165,1,False
98,52,36,12,16,5,30,144,4,12,2,1.0,2.5,20,0.29,8165.14,3,1,4,2,0,87.18,11,30,0,1,105.05,0,0.0,0.5,1,2,4,875.17,0,2,0,0,0,0,5,0,0,0,1,8,175,1,True
28,6,5,0,4,3,18,95,10,56,0,0.0,0.0,4,0.05,873.81,3,3,0,0,0,171.0,11,5,0,1,171.0,0,0.0,0.0,0,0,0,151.24,0,0,0,0,0,0,0,0,0,0,0,4,37,1,False
607,497,416,47,72,26,38,195,10,56,38,0.04,1.87,378,4.93,134023.0,73,35,15,38,0,157.33,53,456,0,1,107.33,0,0.5,0.07,25,830,6,14797.7,11,0,0,0,0,1,71,0,0,38,0,39,2868,1,True
93,59,45,10,11,2,23,123,10,56,6,0.2,2.17,36,0.39,8950.75,10,4,8,6,0,156.69,15,50,0,1,116.8,0,0.5,0.42,1,0,3,1180.48,1,0,0,0,0,1,13,0,0,6,0,7,263,1,True
154,120,101,3,24,18,10,79,10,56,7,0.23,1.86,81,1.2,27496.1,15,8,8,7,0,143.59,18,98,0,1,103.71,0,0.5,0.32,3,8,6,3595.93,3,0,0,0,0,1,13,0,0,7,0,18,702,1,False
232,189,138,41,19,13,24,102,10,56,27,0.02,1.74,134,1.25,38412.4,39,12,7,27,1,173.58,27,181,1,1,123.58,0,0.5,0.1,5,336,11,3748.31,0,11,0,0,0,1,47,0,0,16,1,19,798,1,False
301,269,215,38,22,20,10,76,10,56,6,0.31,11.67,201,3.26,309582.0,15,9,5,6,0,97.3,20,263,0,1,76.68,0,0.0,0.37,3,0,27,9772.67,0,0,0,0,0,0,70,0,0,6,0,20,1547,0,True
59,37,27,4,9,2,13,64,10,56,6,0.2,1.5,26,0.22,4824.43,8,2,2,6,0,125.57,5,34,0,1,125.57,0,0.0,0.33,1,14,3,648.68,0,2,0,0,0,0,9,0,0,4,0,3,151,1,False
951,886,658,98,49,64,16,144,10,56,44,0.04,2.52,459,6.65,206759.0,91,47,22,45,0,154.57,56,621,0,1,104.57,0,0.5,0.06,20,968,12,19937.1,6,1,0,0,1,1,111,0,1,43,1,53,3761,1,True
42,28,18,5,4,0,10,56,10,56,8,0.86,1.0,16,0.13,1685.02,9,1,1,8,0,141.47,0,26,0,1,141.47,0,0.0,0.25,0,14,1,387.03,0,3,0,0,0,0,8,0,0,5,2,0,115,1,False
67,52,36,11,5,1,10,57,10,56,4,0.67,2.0,31,0.32,6400.43,8,4,4,4,0,114.08,1,47,0,1,114.08,0,0.5,0.75,0,0,4,945.56,1,2,0,0,0,1,8,0,0,2,1,1,214,1,True
257,188,135,17,20,15,49,196,10,56,15,0.05,2.2,104,1.28,34612.1,21,6,11,15,0,135.92,50,148,0,1,115.31,0,0.5,0.12,7,77,8,3842.51,11,1,0,0,0,1,33,0,0,14,0,26,808,2,True
115,93,65,20,12,0,10,56,10,56,8,0.09,3.38,74,0.86,37318.9,13,5,2,8,0,106.23,0,90,0,1,106.23,0,0.5,0.28,5,12,6,2571.73,1,0,0,0,0,1,27,0,0,8,0,0,524,1,False
108,84,64,13,8,1,16,75,10,56,14,0.18,1.21,45,0.41,6842.96,17,3,15,14,1,131.98,7,68,1,1,131.98,0,0.5,0.17,3,46,3,1224.77,2,11,0,0,0,1,17,0,0,3,0,5,309,1,True
167,122,72,5,26,49,19,119,10,56,4,0.01,1.25,67,1.54,61038.4,55,51,3,8,0,72.95,58,118,0,1,93.09,0,0.0,0.01,1,6,2,4630.59,0,3,0,0,4,0,5,0,4,1,0,52,723,1,True
33,18,14,3,5,0,10,56,10,56,2,0.0,2.0,15,0.14,6374.43,2,0,1,2,1,111.73,0,16,1,1,111.73,0,0.5,0.0,0,2,3,429.29,1,1,0,0,0,1,4,0,0,1,0,0,95,1,False
37,21,16,3,6,0,10,56,10,56,3,0.0,1.33,15,0.14,3243.07,4,1,3,3,0,120.97,0,17,0,1,120.97,0,0.5,1.0,0,1,2,408.38,1,1,0,0,0,1,4,0,0,2,0,0,97,1,True
33,17,13,2,6,0,10,56,10,56,2,0.0,1.5,14,0.12,4174.3,2,0,1,2,0,113.24,0,15,0,1,113.24,0,0.5,0.0,0,2,2,373.6,1,1,0,0,0,1,3,0,0,1,0,0,85,1,False
33,17,13,2,6,0,10,56,10,56,2,0.0,1.5,14,0.12,4174.3,2,0,1,2,0,113.24,0,15,0,1,113.24,0,0.5,0.0,0,2,2,373.6,1,1,0,0,0,1,3,0,0,1,0,0,85,1,False
44,28,22,6,6,4,10,60,10,56,3,0.5,1.67,17,0.2,3603.9,8,5,4,3,0,170.56,4,23,0,1,120.56,0,0.5,0.53,0,1,3,601.74,1,1,0,0,0,1,5,0,0,2,0,4,141,1,True
49,33,26,8,6,6,10,62,10,56,3,0.57,2.0,21,0.28,5483.66,10,7,4,3,0,153.51,6,28,0,1,113.63,0,0.5,0.52,0,1,4,828.64,1,1,0,0,0,1,6,0,0,2,0,6,186,1,True
26,12,11,0,4,0,10,56,10,56,3,5.0,1.0,9,0.09,1228.17,8,5,1,3,0,132.63,0,10,0,1,132.63,0,0.0,0.0,0,3,1,259.13,0,1,0,0,0,0,3,0,0,2,0,0,66,1,False
49,33,26,8,6,8,10,66,10,56,3,0.57,2.67,21,0.3,6332.69,10,7,4,3,0,152.96,8,28,0,1,113.07,0,0.5,0.52,0,1,6,895.59,1,1,0,0,0,1,8,0,0,2,0,8,197,1,True
25,12,9,2,3,0,10,56,10,56,3,1.0,1.33,8,0.06,737.27,4,1,0,3,0,140.88,0,11,0,1,140.88,0,0.5,0.33,0,4,2,166.96,0,2,0,0,0,1,4,0,0,1,0,0,49,2,False
25,11,8,1,4,0,10,56,10,56,2,0.0,1.0,6,0.03,349.01,3,1,1,2,0,135.55,0,9,0,1,135.55,0,0.5,1.0,0,2,1,100.4,0,1,0,0,0,1,2,0,0,1,0,0,31,1,False
64,48,38,14,6,13,10,70,10,56,3,0.65,3.33,33,0.54,13031.6,16,13,4,3,0,103.47,13,43,0,1,103.23,0,0.5,0.51,0,1,8,1611.8,1,1,0,0,0,1,10,0,0,2,0,13,325,1,True
108,86,46,21,12,19,10,77,10,56,3,0.59,5.33,41,0.71,18840.0,19,16,4,3,0,66.93,19,81,0,1,99.15,0,0.5,0.46,0,1,14,2117.34,1,1,0,0,0,1,16,0,0,2,0,19,404,1,True
459,394,289,43,27,15,38,145,10,56,23,0.08,2.17,203,2.84,73921.4,47,24,13,23,0,159.52,41,274,0,1,109.52,0,0.5,0.12,11,147,9,8530.02,6,0,0,0,0,1,50,0,0,23,2,24,1662,1,True
234,214,150,69,8,0,12,60,10,56,14,0.1,3.86,146,2.05,170112.0,18,4,5,15,0,101.22,2,186,0,1,101.22,0,0.0,0.16,2,42,18,6150.97,0,7,0,0,1,0,54,0,1,7,1,2,1142,1,True
