LOC,SLOC_P,SLOC_L,MVG,BLOC,C_SLOC,CLOC,CWORD,HCLOC,HCWORD,No_Methods,LCOM,AVCC,NOS,HBUG,HEFF,UWCS,INST,PACK,RFC,CBO,MI,CCML,NLOC,F_IN,DIT,MINC,S_R,R_R,COH,LMC,LCOM2,MAXCC,HVOL,HIER,NQU,FOUT,SIX,EXT,NSUP,TCC,NSUB,MPC,NCO,INTR,CCOM,HLTH,MOD,bug_cnt
376,300,232,38,42,0,34,121,10,56,21,0.09,2.33,169,1.99,48267.6,25,4,40,21,0,160.65,24,222,0,1,110.65,0,0.5,0.17,8,82,6,5978.01,9,0,0,0.0,0,1,49,0,0,21,0,18,1226,1,False
78,46,35,2,4,0,28,86,10,56,10,0.17,1.2,27,0.26,3422.76,12,2,7,10,0,189.77,18,38,0,1,139.77,0,0.0,0.35,0,34,2,787.12,0,0,0,0.0,0,0,12,0,0,10,1,6,201,1,False
252,223,155,51,13,0,16,68,10,56,19,0.05,2.32,107,1.23,40089.6,26,7,26,19,1,118.56,3,162,1,1,118.56,0,0.5,0.19,6,89,8,3689.41,2,9,0,0.0,0,1,44,0,0,10,2,1,784,1,True
57,24,17,4,3,0,30,90,10,56,6,0.0,1.0,12,0.06,474.46,6,0,4,6,0,165.44,20,19,0,1,144.82,0,0.5,0.0,0,6,1,186.51,0,3,0,0.0,0,1,6,0,0,3,0,6,61,1,True
22,9,8,0,3,0,10,56,10,56,5,0.0,1.0,6,0.02,76.19,5,0,1,5,0,161.68,0,7,0,1,161.68,0,0.5,0.0,0,5,1,58.09,0,1,0,0.0,0,1,5,0,0,4,0,0,27,1,False
48,8,7,0,2,0,38,167,10,56,5,0.0,1.0,6,0.02,111.14,5,0,0,5,0,142.52,28,7,0,1,160.39,0,0.0,0.0,0,5,1,74.09,0,2,0,0.0,0,0,5,0,0,3,0,6,31,1,True
40,6,5,0,6,0,28,142,10,56,3,0.0,1.0,4,0.02,76.31,3,0,0,3,0,127.71,18,5,0,1,159.93,0,0.0,0.0,0,3,1,50.87,0,0,0,0.0,0,0,3,0,0,3,0,4,21,1,True
66,13,12,0,3,0,50,231,10,56,10,0.0,1.0,11,0.05,241.11,10,0,0,10,0,160.35,40,12,0,1,160.12,0,0.0,0.0,0,10,1,154.71,0,1,0,0.0,0,0,10,0,0,9,0,9,62,1,False
102,14,13,0,2,0,86,546,10,56,9,0.0,1.0,10,0.05,248.17,9,0,2,9,0,111.55,76,11,0,1,159.66,0,0.0,0.0,0,9,1,160.04,0,0,0,0.0,0,0,9,0,0,9,0,10,61,1,True
25,5,4,0,3,0,17,85,10,56,1,0.0,1.0,2,0.01,60.5,1,0,1,1,0,103.45,7,3,0,1,145.74,0,0.5,0.0,0,1,1,35.16,0,0,0,0.0,0,1,1,0,0,1,0,2,13,1,True
115,52,37,16,20,0,43,106,10,56,11,0.2,1.27,29,0.24,3889.85,12,1,7,11,1,160.26,33,44,1,1,139.65,0,0.0,0.82,0,0,3,729.1,0,8,0,0.0,0,0,14,0,0,3,1,12,196,1,False
93,53,40,13,15,1,25,84,10,56,8,0.0,1.5,26,0.28,5334.9,10,2,12,8,0,170.76,16,40,0,1,130.87,0,0.5,0.5,2,2,3,852.05,1,5,0,0.0,0,1,12,0,0,3,1,6,208,1,False
83,55,42,8,12,0,16,66,10,56,5,0.0,2.0,27,0.29,7121.52,5,0,9,5,0,169.93,6,39,0,1,119.93,0,0.5,0.0,1,5,4,869.14,2,2,0,0.0,0,1,10,0,0,3,0,2,190,2,True
238,207,147,21,1,2,30,169,10,56,22,0.03,1.95,134,1.47,34456.3,30,8,18,22,0,166.66,22,169,0,1,116.66,0,0.5,0.15,9,162,5,4403.56,3,1,0,0.0,0,1,43,0,0,21,0,6,953,1,False
122,71,55,11,15,3,36,140,10,56,6,0.15,2.17,48,0.55,23855.9,10,4,7,9,1,109.03,29,63,1,1,108.79,0,0.5,0.12,0,18,5,1635.37,2,3,0,0.0,3,1,13,0,3,3,0,15,329,1,True
211,153,118,28,26,1,32,86,10,56,9,0.0,1.0,10,0.05,248.17,9,0,2,9,1,111.55,76,11,1,1,159.66,0,0.0,0.0,0,9,1,160.04,0,0,0,0.0,0,0,9,0,0,9,0,10,61,1,True
51,35,26,6,4,0,12,65,10,56,3,0.0,3.0,20,0.24,6322.94,3,0,4,3,0,115.55,2,30,0,1,115.55,0,0.5,0.0,1,3,4,733.69,2,0,0,0.0,0,1,9,0,0,3,0,2,157,2,False
73,27,17,4,12,0,34,88,10,56,9,0.0,1.22,14,0.1,1151.55,9,0,2,9,0,194.25,24,24,0,1,154.36,0,0.0,0.0,0,9,3,286.45,0,0,0,0.0,0,0,11,0,0,9,1,8,91,1,True
105,84,53,11,8,3,13,83,13,80,5,0.75,2.2,21,0.32,11739.6,6,1,17,5,0,121.82,0,40,0,1,121.82,0,0.0,0.4,0,7,7,957.32,0,0,0,0.0,0,0,11,0,0,5,1,0,187,1,True
49,31,24,2,8,2,10,58,10,56,6,0.0,1.0,15,0.12,1410.77,6,0,8,6,0,141.1,2,22,0,1,141.1,0,0.5,0.0,0,6,1,370.49,1,0,0,0.0,0,1,6,0,0,6,2,2,98,2,False
119,61,42,13,15,0,43,110,10,56,12,0.64,1.58,48,0.38,8321.13,13,1,5,12,0,165.95,33,55,0,1,126.06,0,0.5,0.42,2,22,3,1146.5,4,1,0,0.0,0,1,19,0,0,11,0,7,283,2,False
766,625,457,131,35,6,106,387,10,56,65,0.05,2.34,364,4.09,140101.0,75,10,62,65,1,168.48,84,510,1,1,118.48,0,0.5,0.06,28,1363,12,12272.9,17,21,0,0.0,0,1,152,0,0,44,3,33,2611,2,True
358,324,243,31,10,2,24,98,10,56,26,0.03,1.5,148,1.52,32660.3,37,11,32,27,0,120.43,14,192,0,1,120.43,0,0.5,0.12,11,298,6,4569.52,3,5,0,0.0,1,1,39,0,1,21,0,14,996,1,False
223,198,150,55,13,3,12,61,10,56,16,0.93,2.94,125,1.44,45878.4,17,1,24,16,0,112.0,4,165,0,1,112.0,0,0.5,0.12,6,40,8,4306.02,5,4,0,0.0,0,1,47,0,0,12,0,4,884,2,True
73,54,46,1,9,2,10,58,10,56,5,0.75,1.0,27,0.28,4911.11,6,1,10,5,0,121.36,0,33,0,1,121.36,0,0.5,0.4,1,8,1,854.86,0,0,0,0.0,0,1,5,0,0,5,0,0,188,2,False
194,161,119,19,17,2,16,71,10,56,20,0.03,1.6,82,0.74,17127.5,28,8,23,20,0,125.34,7,116,0,1,125.34,0,0.5,0.15,4,188,5,2220.97,0,4,0,0.0,0,1,32,0,0,16,4,5,520,1,True
79,62,51,4,7,0,10,56,10,56,1,0.0,1.0,9,0.1,1391.7,1,0,20,1,0,110.65,0,14,0,1,110.65,0,0.5,0.0,0,1,1,304.25,1,0,0,0.0,0,1,1,0,0,1,0,0,65,2,False
74,51,38,7,8,1,15,65,10,56,11,0.4,1.27,29,0.3,4233.76,13,2,8,11,0,139.36,6,42,0,1,139.36,0,0.5,0.14,2,29,2,885.31,5,1,0,0.0,0,1,14,0,0,10,2,3,222,2,False
347,235,177,32,25,3,87,266,16,88,31,0.04,1.26,107,0.94,16497.5,41,10,35,32,0,181.68,55,148,0,1,131.68,0,0.5,0.06,4,376,4,2821.9,13,11,0,0.0,1,1,39,0,1,20,2,19,674,2,True
52,29,22,5,10,0,13,60,10,56,3,0.5,2.0,14,0.14,3664.01,4,1,7,3,0,174.07,3,21,0,1,124.07,0,0.5,0.67,0,1,3,419.55,1,1,0,0.0,0,1,6,0,0,2,0,1,99,1,True
54,33,25,5,11,1,10,57,10,56,6,0.8,1.0,15,0.11,1324.11,7,1,9,6,0,141.31,1,23,0,1,141.31,0,0.0,0.33,0,10,1,331.51,0,3,0,0.0,0,0,6,0,0,3,1,1,92,1,False
187,153,119,22,22,4,12,72,10,56,13,0.08,2.38,82,1.02,23086.7,16,3,26,13,0,116.18,6,116,0,1,116.18,0,0.5,0.26,6,22,6,3064.15,5,0,0,0.0,0,1,31,0,0,13,2,6,654,1,True
169,131,108,15,12,2,26,87,10,56,11,0.25,2.18,79,1.03,38352.1,13,2,30,12,0,161.4,18,100,0,1,111.4,0,0.5,0.27,3,25,8,3076.85,5,5,0,0.0,1,1,24,0,1,6,0,7,612,1,False
164,139,105,26,15,1,10,57,10,56,8,0.14,1.5,45,0.46,11741.3,10,2,29,8,0,119.9,1,59,0,1,119.9,0,0.5,0.38,0,8,4,1391.15,7,4,0,0.0,0,1,12,0,0,4,0,1,313,1,True
121,98,79,15,13,9,10,70,10,56,6,0.6,3.33,53,0.95,39817.0,7,1,22,6,0,156.94,9,75,0,1,106.94,0,0.0,0.5,3,6,7,2839.37,0,2,0,0.0,0,0,20,0,0,4,1,9,524,1,False
94,73,64,5,11,1,10,57,10,56,4,1.0,1.75,48,0.78,24157.3,5,1,14,4,0,100.84,1,58,0,1,100.84,0,0.5,0.25,1,6,3,2349.18,3,1,0,0.0,0,1,7,0,0,3,0,1,415,1,True
132,107,83,13,12,8,13,69,10,56,6,1.0,2.5,47,0.71,14219.4,7,1,28,6,0,162.69,7,67,0,1,112.69,0,0.5,0.17,2,10,4,2139.23,2,1,0,0.0,0,1,15,0,0,5,0,5,426,1,True
468,406,318,53,49,3,13,73,10,56,20,0.02,2.75,201,2.8,75279.2,31,11,63,20,0,105.31,2,264,0,1,105.31,0,0.5,0.11,6,120,5,8397.19,9,2,0,0.0,0,1,55,0,0,18,2,2,1574,1,True
136,100,85,7,26,0,10,56,10,56,10,0.16,1.5,65,0.72,17572.4,19,9,16,10,0,116.33,0,79,0,1,116.33,0,0.5,0.26,0,18,4,2167.99,3,2,0,0.0,0,1,15,0,0,8,0,0,453,1,True
403,348,272,54,45,4,10,60,10,56,23,0.17,2.7,194,2.59,98609.2,26,3,49,23,0,108.48,3,238,0,1,108.48,0,0.5,0.17,13,96,11,7762.75,7,5,0,0.0,0,1,62,0,0,18,0,3,1486,1,True
576,504,378,99,52,8,20,105,10,56,30,0.02,3.47,295,4.16,168041.0,39,9,66,30,0,105.6,13,384,0,1,105.6,0,0.5,0.09,14,210,10,12491.1,8,9,0,0.0,0,1,104,0,0,21,1,8,2314,1,True
299,254,203,29,35,0,10,56,10,56,17,0.01,2.24,156,1.97,59188.5,27,10,40,17,0,107.33,0,181,0,1,107.33,0,0.5,0.11,7,104,6,5923.71,7,2,0,0.0,0,1,38,0,0,15,1,0,1158,1,False
258,205,170,14,18,4,35,99,10,56,15,0.05,1.53,105,1.45,38301.7,21,6,33,15,0,162.55,28,127,0,1,112.55,0,0.5,0.21,5,55,4,4349.44,8,2,0,0.0,0,1,23,0,0,13,0,12,806,1,False
296,240,176,38,8,2,48,122,10,56,19,0.01,2.58,162,2.06,82001.5,23,4,33,19,0,148.35,40,206,0,1,108.47,0,0.5,0.26,8,59,9,6170.77,7,4,0,0.0,0,1,49,0,0,15,0,14,1170,1,True
407,359,269,32,12,14,36,109,10,56,17,0.04,1.65,119,1.71,46815.6,25,8,54,17,0,152.16,34,153,0,1,112.27,0,0.5,0.16,6,69,4,5125.91,8,2,0,0.0,0,1,28,0,0,15,0,14,953,1,True
73,56,44,7,2,1,15,68,10,56,2,0.67,1.0,15,0.16,2027.57,5,3,14,2,1,136.42,6,18,1,1,115.8,0,0.5,0.67,0,0,1,490.51,1,0,0,0.0,0,1,2,0,0,2,0,2,109,1,True
380,324,247,47,35,4,21,127,10,56,19,0.5,2.84,160,2.34,76496.6,20,1,58,19,0,108.68,15,225,0,1,108.68,0,0.5,0.53,4,9,11,7027.74,11,2,0,0.0,0,1,54,0,0,17,0,7,1338,1,True
112,90,74,12,3,3,19,89,10,56,2,0.67,1.0,20,0.27,4664.46,5,3,20,2,1,127.79,7,23,1,1,107.18,0,0.5,0.67,0,0,1,807.32,1,0,0,0.0,0,1,2,0,0,2,0,3,161,1,True
814,749,545,147,14,9,51,216,10,56,43,0.03,3.42,429,5.87,250171.0,53,10,58,43,1,155.48,50,595,1,1,105.48,0,0.5,0.07,19,602,16,17599.5,10,14,0,0.0,0,1,147,0,0,29,1,28,3342,1,True
359,323,239,25,26,11,10,67,10,56,17,0.12,2.12,137,1.91,52596.2,23,6,31,17,0,109.65,10,202,0,1,109.65,0,0.5,0.28,9,18,6,5728.75,8,3,0,0.0,0,1,36,0,0,14,0,10,1152,1,False
249,202,162,18,26,1,21,73,10,56,17,0.12,2.12,137,1.91,52596.2,23,6,31,17,1,109.65,10,202,0,2,109.65,0,0.67,0.28,9,18,6,5728.75,8,3,1,0.22,0,2,36,0,0,14,0,10,1152,1,False
821,728,546,148,70,17,23,134,10,56,33,0.03,4.12,412,6.49,341347.0,42,9,93,33,0,98.8,23,513,0,1,98.8,0,0.5,0.08,15,262,18,19458.9,8,11,0,0.0,0,1,136,0,0,22,1,18,3377,1,True
88,54,32,15,11,2,23,107,10,56,4,0.0,2.75,32,0.29,9484.11,6,2,5,4,0,131.12,15,48,0,1,110.5,0,0.0,0.5,1,2,5,883.13,0,1,0,0.0,0,0,11,0,0,3,1,5,196,1,False
36,22,17,3,4,0,10,56,10,56,4,0.0,1.0,13,0.08,941.48,6,2,3,4,0,134.53,0,18,0,1,134.53,0,0.5,0.5,0,8,1,250.9,1,3,0,0.0,0,1,4,0,0,1,0,0,70,1,False
126,104,85,15,12,1,10,57,10,56,8,0.1,1.88,46,0.49,9956.48,14,6,23,8,0,120.41,1,63,0,1,120.41,0,0.5,0.25,2,22,4,1456.25,6,3,0,0.0,0,1,15,0,0,5,0,1,330,1,True
261,229,173,41,11,11,21,117,10,56,8,0.27,5.0,129,2.12,194203.0,16,8,25,8,0,131.07,20,182,0,1,91.18,0,0.5,0.36,3,14,23,6367.84,10,3,0,0.0,0,1,40,0,0,5,0,16,1062,1,True
675,578,436,93,65,2,32,134,10,56,31,0.02,3.87,348,5.59,283142.0,40,9,63,31,0,100.65,24,467,0,1,100.65,0,0.5,0.09,15,191,16,16778.4,8,3,0,0.0,0,1,120,0,0,28,2,10,3017,1,True
306,265,210,25,31,0,10,56,10,56,16,0.1,2.25,151,1.89,50277.5,25,9,41,16,0,107.68,0,189,0,1,107.68,0,0.5,0.2,7,58,7,5666.56,8,0,0,0.0,0,1,36,0,0,16,1,0,1118,1,True
124,81,66,11,15,0,28,86,10,56,3,0.0,1.0,33,0.4,7418.62,6,3,18,3,0,105.43,0,38,0,1,105.43,0,0.5,0.33,0,5,1,1201.73,3,1,0,0.0,0,1,3,0,0,2,0,0,237,1,False
607,537,396,105,47,57,23,169,10,56,35,0.14,3.89,322,4.96,217423.0,40,5,58,35,0,145.11,70,478,0,1,105.22,0,0.5,0.06,10,271,10,14893.6,12,18,0,0.0,0,1,136,0,0,17,1,64,2869,1,True
65,47,37,2,8,1,10,57,10,56,3,0.5,1.33,15,0.14,2417.07,4,1,11,3,0,121.98,1,20,0,1,121.98,0,0.5,0.67,0,1,2,406.6,3,0,0,0.0,0,1,4,0,0,3,0,1,98,1,False
54,35,28,8,9,1,10,56,10,55,1,0.0,7.0,16,0.24,10388.9,1,0,9,1,0,144.01,1,25,0,1,94.01,0,0.0,0.0,0,1,7,730.7,0,0,0,0.0,0,0,7,0,0,1,1,1,137,1,True
71,56,38,17,2,0,13,61,10,56,3,0.0,5.0,19,0.4,15577.2,3,0,14,3,0,162.35,3,41,0,1,112.35,0,0.5,0.0,0,3,7,1211.6,1,2,0,0.0,0,1,15,0,0,1,0,1,242,1,True
259,195,136,73,33,0,31,91,10,56,9,4.0,2.33,58,0.69,22367.8,13,4,28,10,0,115.04,3,78,0,1,115.04,0,0.5,0.0,2,9,6,2058.73,6,5,0,0.0,1,1,21,0,1,4,0,1,446,1,True
300,260,209,25,30,2,10,58,10,56,17,0.05,2.29,141,1.8,48651.6,24,7,34,17,0,109.9,2,183,0,1,109.9,0,0.5,0.19,10,92,5,5389.02,7,0,0,0.0,0,1,39,0,0,17,1,2,1065,1,False
51,36,29,1,5,1,10,57,10,56,2,0.0,1.5,15,0.24,5728.62,2,0,12,2,0,112.16,1,23,0,1,112.16,0,0.5,0.0,0,2,2,726.7,1,0,0,0.0,0,1,3,0,0,2,0,1,139,1,True
170,136,100,25,21,6,13,84,10,56,9,0.02,3.33,84,1.44,62229.0,14,5,16,9,0,154.89,9,119,0,1,104.89,0,0.5,0.22,5,39,8,4326.55,3,5,0,0.0,0,1,30,0,0,4,0,9,826,1,False
128,94,75,13,12,3,22,79,10,56,6,0.08,1.17,48,0.52,12316.0,11,5,19,6,0,151.08,13,53,0,1,111.19,0,0.5,0.27,0,10,2,1566.65,4,2,0,0.0,0,1,7,0,0,4,0,5,320,1,False
415,348,278,30,37,25,30,133,10,56,23,0.22,2.87,210,3.57,111288.0,27,4,51,23,0,156.15,43,288,0,1,106.15,0,0.5,0.04,16,107,17,10724.9,3,5,0,0.0,0,1,66,0,0,18,1,31,1936,1,True
89,62,47,10,7,1,20,74,10,56,4,0.0,3.0,39,0.58,25170.9,4,0,14,4,0,145.12,11,47,0,1,105.24,0,0.5,0.0,2,4,6,1735.58,4,2,0,0.0,0,1,12,0,0,2,0,4,327,1,False
78,61,45,4,3,0,14,61,10,56,4,0.33,2.5,23,0.31,6870.92,5,1,15,4,0,169.24,4,41,0,1,119.24,0,0.5,0.75,1,0,4,925.88,1,0,0,0.0,0,1,10,0,0,4,0,2,190,1,False
228,197,143,26,21,2,10,57,10,56,15,0.25,2.07,81,1.09,25471.1,17,2,44,15,0,119.32,2,125,0,1,119.32,0,0.5,0.27,4,42,5,3274.28,9,5,0,0.0,0,1,31,0,0,10,0,2,683,1,True
152,123,102,17,13,6,16,72,10,56,7,0.25,3.57,81,0.99,49650.8,9,2,23,7,0,151.54,12,99,0,1,101.54,0,0.5,0.29,0,15,14,2957.92,5,3,0,0.0,0,1,25,0,0,4,0,8,554,1,False
144,115,77,21,12,1,17,83,10,56,13,0.5,2.23,50,0.57,11911.8,14,1,18,13,0,129.69,8,89,0,1,129.69,0,0.5,0.54,6,6,7,1699.46,2,3,0,0.0,0,1,29,0,0,10,0,6,401,1,False
243,215,150,38,16,0,12,78,10,56,8,0.0,7.12,118,1.8,93836.5,8,0,28,8,0,95.75,2,186,0,1,95.75,0,0.5,0.0,4,8,13,5405.76,2,1,0,0.0,0,1,57,0,0,7,0,2,1007,1,True
547,437,328,63,48,3,62,248,10,56,29,0.02,2.83,269,3.61,108521.0,40,11,47,29,0,157.03,55,362,0,1,107.03,0,0.5,0.11,12,214,10,10826.5,9,2,0,0.0,0,1,82,0,0,27,2,11,2110,1,True
33,19,14,3,4,0,10,56,10,56,4,0.0,1.0,12,0.06,698.11,6,2,1,4,0,135.55,0,17,0,1,135.55,0,0.0,0.5,1,8,1,193.21,0,3,0,0.0,0,0,4,0,0,1,0,0,59,1,False
54,25,18,5,4,6,25,90,10,56,4,0.0,1.5,13,0.17,3174.11,4,0,4,4,0,112.4,21,20,0,1,130.28,0,0.5,0.0,0,4,2,500.79,2,1,0,0.0,0,1,6,0,0,3,0,10,121,1,False
125,95,72,19,8,4,22,102,16,88,7,0.5,3.14,57,0.84,29571.2,8,1,14,7,0,158.5,10,76,0,1,108.5,0,0.5,0.57,1,3,6,2517.75,5,1,0,0.0,0,1,22,0,0,6,0,6,476,1,False
75,52,38,6,3,0,20,70,10,56,7,0.0,1.57,24,0.32,5605.65,7,0,10,7,0,180.23,10,37,0,1,130.23,0,0.5,0.0,1,7,4,974.23,0,2,0,0.0,0,1,11,0,0,5,0,2,227,1,False
180,146,112,30,23,4,11,61,10,56,20,0.04,1.9,102,1.09,40526.2,26,6,14,20,0,118.74,5,131,0,1,118.74,0,0.0,0.12,6,150,10,3284.75,0,8,0,0.0,0,0,38,0,0,12,0,5,700,2,True
78,53,41,4,3,0,22,98,16,88,7,0.0,1.0,20,0.22,2783.26,7,0,14,7,0,139.3,6,28,0,1,139.3,0,0.5,0.0,0,7,1,667.55,2,1,0,0.0,0,1,7,0,0,6,0,1,164,2,False
129,100,74,16,3,3,26,105,16,88,6,0.0,2.33,44,0.63,16078.5,6,0,19,6,0,162.29,11,64,0,1,112.29,0,0.5,0.0,1,6,5,1903.57,1,2,0,0.0,0,1,14,0,0,4,0,3,380,1,True
81,60,47,4,3,1,18,69,10,56,7,0.5,1.43,30,0.29,5209.73,8,1,12,7,0,175.85,9,43,0,1,125.85,0,0.5,0.57,1,3,3,875.37,3,1,0,0.0,0,1,10,0,0,6,0,3,205,1,False
63,43,35,4,10,1,10,57,10,56,3,1.0,2.0,24,0.44,11190.8,4,1,9,3,0,109.03,1,33,0,1,109.03,0,0.5,0.33,1,4,4,1329.62,3,0,0,0.0,0,1,6,0,0,3,0,1,250,1,True
171,136,111,9,22,2,13,63,10,56,10,0.06,1.3,67,0.88,16888.8,12,2,30,10,0,116.5,5,85,0,1,116.5,0,0.5,0.45,4,10,2,2649.56,6,3,0,0.0,0,1,13,0,0,7,0,3,534,1,True
176,143,120,9,23,4,10,59,10,55,10,0.09,1.3,82,1.15,28787.6,15,5,26,10,0,110.01,4,98,0,1,110.01,0,0.5,0.28,5,18,3,3441.15,6,3,0,0.0,0,1,13,0,0,7,0,4,668,1,False
73,46,42,0,13,1,14,63,10,56,3,1.0,1.0,30,0.41,8785.22,4,1,11,3,0,156.4,5,34,0,1,106.4,0,0.5,0.33,1,4,1,1240.35,1,0,0,0.0,0,1,3,0,0,3,0,3,244,1,True
67,41,35,1,12,2,14,64,10,56,3,0.17,1.67,23,0.31,5680.24,6,3,10,3,0,153.44,6,30,0,1,113.55,0,0.5,0.44,1,1,2,940.09,1,0,0,0.0,0,1,5,0,0,3,0,4,198,1,False
201,163,135,11,25,6,13,66,10,56,11,0.03,1.64,83,1.13,25189.1,14,3,37,11,0,112.9,8,109,0,1,112.9,0,0.5,0.3,4,5,4,3394.21,6,3,0,0.0,0,1,18,0,0,8,0,6,671,1,False
358,275,212,42,48,1,35,102,10,56,24,0.74,2.25,178,2.23,61270.9,25,1,35,24,0,162.46,26,223,0,1,112.46,0,0.5,0.29,7,94,7,6690.0,9,4,0,0.0,0,1,54,0,0,20,0,10,1372,1,False
250,213,179,28,27,8,10,64,10,56,12,0.04,3.0,123,1.81,63661.1,17,5,45,12,0,104.11,8,143,0,1,104.11,0,0.5,0.17,7,40,10,5417.89,4,3,0,0.0,0,1,36,0,0,9,0,8,978,1,True
61,36,32,0,11,1,14,63,10,56,3,1.0,1.0,21,0.26,3715.04,4,1,10,3,0,165.12,5,25,0,1,115.12,0,0.5,0.33,1,4,1,775.61,1,0,0,0.0,0,1,3,0,0,3,0,3,166,1,False
482,415,329,51,54,18,13,78,10,56,22,0.05,2.36,246,3.66,110705.0,37,15,51,23,0,102.81,21,312,0,1,102.81,0,0.5,0.11,10,154,8,10969.1,6,9,0,0.0,1,1,52,0,1,13,0,19,2047,1,True
203,164,140,14,25,10,14,72,10,56,15,1.0,1.93,100,1.44,28941.4,16,1,36,15,0,115.95,14,127,0,1,115.95,0,0.5,0.07,8,28,8,4310.89,6,6,0,0.0,0,1,29,0,0,9,1,12,866,1,True
539,444,342,76,57,2,38,111,10,56,31,0.77,2.87,301,3.94,143097.0,32,1,56,31,0,106.31,30,358,0,1,106.31,0,0.5,0.26,11,151,8,11833.4,10,6,0,0.0,0,1,89,0,0,25,1,12,2292,1,True
147,81,59,8,20,2,46,119,10,56,14,0.0,1.36,42,0.42,6365.36,14,0,14,14,0,172.09,38,66,0,1,132.2,0,0.5,0.0,0,14,3,1261.81,4,3,0,0.0,0,1,19,0,0,11,0,14,309,1,True
23,7,5,0,6,1,10,56,10,55,1,0.0,1.0,3,0.01,75.94,1,0,1,1,0,188.39,1,5,0,1,138.39,0,0.5,0.0,0,1,1,37.97,0,0,0,0.0,0,1,1,0,0,1,0,1,14,1,False
50,32,27,1,8,0,10,56,10,56,3,0.0,1.67,14,0.17,3273.95,4,1,12,3,0,124.5,0,19,0,1,124.5,0,0.5,1.0,0,0,3,499.48,1,0,0,0.0,0,1,5,0,0,3,0,0,115,1,False
299,237,203,12,40,5,22,82,10,56,18,0.01,1.5,140,1.91,37785.5,24,6,35,18,0,113.22,17,165,0,1,113.22,0,0.5,0.16,9,126,5,5728.14,8,3,0,0.0,0,1,27,0,0,15,0,9,1135,1,True
110,75,60,8,13,2,22,78,10,55,6,1.0,2.17,37,0.4,12490.6,7,1,20,6,0,155.55,14,54,0,1,115.66,0,0.5,0.17,0,10,5,1201.69,2,3,0,0.0,0,1,13,0,0,3,0,6,250,1,False
37,14,11,1,7,0,16,65,10,55,2,0.0,1.5,6,0.05,870.65,2,0,4,2,0,152.94,6,9,0,1,132.33,0,0.5,0.0,0,2,2,160.2,1,1,0,0.0,0,1,3,0,0,1,0,2,43,1,False
49,31,22,10,8,0,10,55,10,55,4,0.0,2.0,15,0.16,3569.47,4,0,6,4,0,129.81,0,24,0,1,129.81,0,0.5,0.0,0,4,3,480.93,1,2,0,0.0,0,1,8,0,0,2,0,0,116,1,False
352,288,228,33,47,1,17,90,10,56,20,0.01,1.95,186,2.69,90831.5,29,9,37,20,0,106.45,8,216,0,1,106.45,0,0.5,0.12,9,110,8,8069.55,6,9,0,0.0,0,1,39,0,0,11,0,6,1544,1,True
175,141,108,13,21,1,13,63,10,56,10,0.19,1.7,73,0.96,23710.9,13,3,29,10,0,112.78,4,94,0,1,112.78,0,0.5,0.17,4,18,2,2893.24,6,3,0,0.0,0,1,17,0,0,7,0,2,582,1,True
304,262,218,34,31,3,11,62,10,56,27,0.01,1.67,178,2.34,60208.8,39,12,29,28,0,115.49,4,215,0,1,115.49,0,0.5,0.09,7,336,7,7022.06,3,6,0,0.0,1,1,45,0,1,21,0,4,1364,2,True
198,172,139,17,16,2,10,58,10,56,12,0.04,2.17,93,1.23,35404.0,17,5,34,12,0,111.97,2,121,0,1,111.97,0,0.5,0.23,4,42,8,3678.37,4,0,0,0.0,0,1,26,0,0,12,1,2,726,1,False
326,287,229,42,29,4,10,60,10,56,20,0.06,2.6,174,2.28,70636.9,27,7,43,20,0,109.15,4,223,0,1,109.15,0,0.5,0.2,10,72,8,6852.56,6,1,0,0.0,0,1,52,0,0,19,0,4,1331,1,True
617,560,393,128,43,3,14,85,10,56,31,0.01,4.29,324,4.77,305217.0,37,6,45,33,0,101.92,7,465,0,1,101.92,0,0.5,0.17,10,201,21,14324.9,8,3,0,0.0,2,1,133,0,2,28,0,7,2682,1,True
133,96,68,23,16,1,21,92,10,56,10,0.17,2.3,63,0.67,17771.3,12,2,11,10,0,166.19,12,84,0,1,116.19,0,0.5,0.35,2,22,5,2009.65,0,4,0,0.0,0,1,23,0,0,6,0,5,443,1,True
74,46,34,15,8,4,20,103,10,56,4,0.11,3.25,26,0.33,11387.5,7,3,7,4,0,135.11,14,38,0,1,114.5,0,0.5,0.42,1,6,10,982.45,2,0,0,0.0,0,1,13,0,0,4,0,10,212,1,False
69,55,45,4,4,3,10,59,10,56,5,0.12,1.4,32,0.38,9359.55,7,2,12,5,0,116.13,3,42,0,1,116.13,0,0.5,0.4,1,5,2,1132.06,3,2,0,0.0,0,1,7,0,0,3,0,3,245,1,False
41,24,17,2,7,0,10,56,10,56,2,0.0,2.0,9,0.11,2323.08,3,1,5,2,0,124.25,0,18,0,1,124.25,0,0.5,1.0,0,0,3,323.49,1,0,0,0.0,0,1,4,0,0,2,0,0,81,1,True
74,59,49,7,5,1,10,57,10,56,2,1.33,5.0,40,0.47,19776.0,5,3,11,2,0,90.64,1,47,0,1,90.64,0,0.5,1.0,0,2,6,1413.7,4,0,0,0.0,0,1,10,0,0,2,0,1,269,1,True
